Versuchsteilnehmer 1: Ulrich Mueller
Versuchsteilnehmer 2: Daniel Friedrich
Versuch: 12 - Hallspannung U_Hall
Startzeit: 12.09.2013 12:40:16
Stoppzeit: 12.09.2013 12:48:09
Probennummer: 
Winkel: 
Frequenz: 13 Hz
Strom: 
Magnetfeld: 9 T -> 0 T
Temperatur: 2.1 K
Abgleich: 
Kommentar: Anschluss an der Probe:  4 und 6
Shunt: 4.981 kOhm
Vorwiderstand: 1000:1
Funktionsgenerator 13 Hz, 1V
Lock-in-1: 1 mV
Lock-in-2: 2 mV
Temperatur: 2.1 K
Allen-Bradley exp:  44.4 +- 0.1 mV
Allen-Bradley ideal: 44.858 mV
Allen-Bradley Offset: 0.5 +- 0.1 mV  

Zeit (s)          	B(T)          	 Uxx(mV)          	Uxy(mV)          	not_used
0,000000000000	9,016659213558	-4,179810558733	0,666261926545	0,000854335896
0,100000000000	9,016663831443	-4,179807056565	0,666225203624	0,000838150824
0,200000000000	9,016613674038	-4,179774351817	0,666176015174	0,000866693837
0,300000000000	9,016575879788	-4,179719199420	0,666085175476	0,000899136528
0,400000000000	9,016619488538	-4,179712710903	0,666081931201	0,000850472492
0,500000000000	9,016695077039	-4,179670535541	0,665981358679	0,000879670913
0,600000000000	9,016660190039	-4,179660802765	0,665871053333	0,000837495416
0,700000000000	9,016767758290	-4,179680268317	0,665877541882	0,000821274071
0,800000000000	9,016852068541	-4,179670535541	0,665851587683	0,000827762609
0,900000000000	9,016933471543	-4,179667291283	0,665893763257	0,000869938106
1,000000000000	9,017000338294	-4,179592673335	0,665832122034	0,000831006878
1,100000000000	9,016991616544	-4,179521299645	0,665776969361	0,000847228223
1,200000000000	9,017136979046	-4,179560230749	0,665669908289	0,000863449568
1,300000000000	9,017291063299	-4,179573207783	0,665608267066	0,000843983954
1,400000000000	9,017453869302	-4,179544009456	0,665543381568	0,000902380797
1,500000000000	9,017407353301	-4,179479124283	0,665569335767	0,000876426644
1,600000000000	9,017395724301	-4,179414239111	0,665510938819	0,000860205299
1,700000000000	9,017465498303	-4,179417483370	0,665520671643	0,000847228223
1,800000000000	9,017526550554	-4,179359086715	0,665520671643	0,000886159451
1,900000000000	9,017616675306	-4,179368819491	0,665595289966	0,000866693837
2,000000000000	9,017683542058	-4,179417483370	0,665520671643	0,000808296995
