WSxM file copyright Nanotec Electronica
WSxM ASCII XYZ file
X[µm]		Y[µm]		Z[µm]

0.000000	0.000000	0.0494854
0.039147	0.000000	0.0458865
0.078293	0.000000	0.0398023
0.117440	0.000000	0.0386888
0.156587	0.000000	0.0400606
0.195733	0.000000	0.0401898
0.234880	0.000000	0.0328629
0.274026	0.000000	0.0305067
0.313173	0.000000	0.0318786
0.352320	0.000000	0.0344931
0.391466	0.000000	0.035865
0.430613	0.000000	0.0359941
0.469760	0.000000	0.0398513
0.508906	0.000000	0.0412232
0.548053	0.000000	0.0401097
0.587199	0.000000	0.0414815
0.626346	0.000000	0.0416107
0.665493	0.000000	0.0467106
0.704639	0.000000	0.0505678
0.743786	0.000000	0.0494543
0.782933	0.000000	0.0495835
0.822079	0.000000	0.0608967
0.861226	0.000000	0.0622686
0.900372	0.000000	0.0673685
0.939519	0.000000	0.077439
0.978666	0.000000	0.0775682
1.017812	0.000000	0.0826681
1.056959	0.000000	0.0815546
1.096106	0.000000	0.0854118
1.135252	0.000000	0.0905117
1.174399	0.000000	0.0918835
1.213545	0.000000	0.0944981
1.252692	0.000000	0.103326
1.291839	0.000000	0.104698
1.330985	0.000000	0.104827
1.370132	0.000000	0.104956
1.409279	0.000000	0.105085
1.448425	0.000000	0.105215
1.487572	0.000000	0.105344
1.526718	0.000000	0.105473
1.565865	0.000000	0.105602
1.605012	0.000000	0.105731
1.644158	0.000000	0.10586
1.683305	0.000000	0.10599
1.722452	0.000000	0.106119
1.761598	0.000000	0.106248
1.800745	0.000000	0.106377
1.839891	0.000000	0.106506
1.879038	0.000000	0.106635
1.918185	0.000000	0.106765
1.957331	0.000000	0.106894
1.996478	0.000000	0.107023
2.035625	0.000000	0.107152
2.074771	0.000000	0.106039
2.113918	0.000000	0.106168
2.153065	0.000000	0.106297
2.192211	0.000000	0.106426
2.231358	0.000000	0.106555
2.270504	0.000000	0.107927
2.309651	0.000000	0.108056
2.348798	0.000000	0.106943
2.387944	0.000000	0.108315
2.427091	0.000000	0.108444
2.466238	0.000000	0.108573
2.505384	0.000000	0.108702
2.544531	0.000000	0.108831
2.583677	0.000000	0.108961
2.622824	0.000000	0.10909
2.661971	0.000000	0.109219
2.701117	0.000000	0.109348
2.740264	0.000000	0.109477
2.779411	0.000000	0.109606
2.818557	0.000000	0.109736
2.857704	0.000000	0.108622
2.896850	0.000000	0.108751
2.935997	0.000000	0.110123
2.975144	0.000000	0.10901
3.014290	0.000000	0.110381
3.053437	0.000000	0.110511
3.092584	0.000000	0.109397
3.131730	0.000000	0.110769
3.170877	0.000000	0.109655
3.210023	0.000000	0.111027
3.249170	0.000000	0.109914
3.288317	0.000000	0.111286
3.327463	0.000000	0.111415
3.366610	0.000000	0.111544
3.405757	0.000000	0.111673
3.444903	0.000000	0.11056
3.484050	0.000000	0.110689
3.523196	0.000000	0.110818
3.562343	0.000000	0.110947
3.601490	0.000000	0.111076
3.640636	0.000000	0.111206
3.679783	0.000000	0.111335
3.718930	0.000000	0.111464
3.758076	0.000000	0.11035
3.797223	0.000000	0.111722
3.836369	0.000000	0.111851
3.875516	0.000000	0.110738
3.914663	0.000000	0.110867
3.953809	0.000000	0.112239
3.992956	0.000000	0.111125
4.032103	0.000000	0.111255
4.071249	0.000000	0.111384
4.110396	0.000000	0.112756
4.149543	0.000000	0.112885
4.188689	0.000000	0.111771
4.227836	0.000000	0.1119
4.266982	0.000000	0.11203
4.306129	0.000000	0.112159
4.345276	0.000000	0.112288
4.384422	0.000000	0.112417
4.423569	0.000000	0.112546
4.462716	0.000000	0.112675
4.501862	0.000000	0.112805
4.541009	0.000000	0.112934
4.580155	0.000000	0.113063
4.619302	0.000000	0.113192
4.658449	0.000000	0.113321
4.697595	0.000000	0.11345
4.736742	0.000000	0.11358
4.775889	0.000000	0.113709
4.815035	0.000000	0.113838
4.854182	0.000000	0.113967
4.893328	0.000000	0.115339
4.932475	0.000000	0.114226
4.971622	0.000000	0.114355
5.010768	0.000000	0.114484
5.049915	0.000000	0.114613
5.089062	0.000000	0.114742
5.128208	0.000000	0.113629
5.167355	0.000000	0.115001
5.206501	0.000000	0.11513
5.245648	0.000000	0.115259
5.284795	0.000000	0.115388
5.323941	0.000000	0.115517
5.363088	0.000000	0.115646
5.402235	0.000000	0.115776
5.441381	0.000000	0.115905
5.480528	0.000000	0.116034
5.519674	0.000000	0.116163
5.558821	0.000000	0.116292
5.597968	0.000000	0.117664
5.637114	0.000000	0.117793
5.676261	0.000000	0.117922
5.715408	0.000000	0.118052
5.754554	0.000000	0.118181
5.793701	0.000000	0.119553
5.832847	0.000000	0.114711
5.871994	0.000000	0.112355
5.911141	0.000000	0.103785
5.950287	0.000000	0.100187
5.989434	0.000000	0.0928596
6.028581	0.000000	0.0855327
6.067727	0.000000	0.0794485
6.106874	0.000000	0.0721216
6.146021	0.000000	0.0672801
6.185167	0.000000	0.0624386
6.224314	0.000000	0.0563543
6.263460	0.000000	0.0527555
6.302607	0.000000	0.0454286
6.341754	0.000000	0.0381017
6.380900	0.000000	0.0332602
6.420047	0.000000	0.0271759
6.459194	0.000000	0.0235771
6.498340	0.000000	0.0224636
6.537487	0.000000	0.0213501
6.576633	0.000000	0.0214792
6.615780	0.000000	0.0216084
6.654927	0.000000	0.0217376
6.694073	0.000000	0.0218668
6.733220	0.000000	0.0219959
6.772367	0.000000	0.0221251
6.811513	0.000000	0.0210116
6.850660	0.000000	0.0223835
6.889806	0.000000	0.0212699
6.928953	0.000000	0.0213991
6.968100	0.000000	0.0215283
7.007246	0.000000	0.0216575
7.046393	0.000000	0.0217866
7.085540	0.000000	0.0219158
7.124686	0.000000	0.022045
7.163833	0.000000	0.0221742
7.202979	0.000000	0.0223033
7.242126	0.000000	0.0224325
7.281273	0.000000	0.021319
7.320419	0.000000	0.0226908
7.359566	0.000000	0.0215773
7.398713	0.000000	0.0229492
7.437859	0.000000	0.0218357
7.477006	0.000000	0.0232075
7.516152	0.000000	0.022094
7.555299	0.000000	0.0234659
7.594446	0.000000	0.0235951
7.633592	0.000000	0.0237242
7.672739	0.000000	0.0238534
7.711886	0.000000	0.0227399
7.751032	0.000000	0.0228691
7.790179	0.000000	0.0242409
7.829325	0.000000	0.0231274
