WSxM file copyright Nanotec Electronica
WSxM ASCII XYZ file
X[µm]		Y[µm]		Z[µm]

0.000000	0.000000	0.00803958
0.195555	0.000000	0.00759315
0.391111	0.000000	0.00753938
0.586666	0.000000	0.00709623
0.782221	0.000000	0.0070844
0.977776	0.000000	0.00677346
1.173332	0.000000	0.00679774
1.368887	0.000000	0.00693734
1.564442	0.000000	0.00709846
1.759998	0.000000	0.00702333
1.955553	0.000000	0.00721654
2.151108	0.000000	0.00734714
2.346664	0.000000	0.00744562
2.542219	0.000000	0.00775857
2.737774	0.000000	0.0073964
2.933329	0.000000	0.00741887
3.128885	0.000000	0.00739018
3.324440	0.000000	0.00742664
3.519995	0.000000	0.00738516
3.715551	0.000000	0.00775863
3.911106	0.000000	0.00779267
4.106661	0.000000	0.00751097
4.302216	0.000000	0.00781424
4.497772	0.000000	0.00777746
4.693327	0.000000	0.00787532
4.888882	0.000000	0.00762179
5.084438	0.000000	0.00750406
5.279993	0.000000	0.00752989
5.475548	0.000000	0.00723076
5.671104	0.000000	0.00724757
5.866659	0.000000	0.00732303
6.062214	0.000000	0.00706832
6.257769	0.000000	0.00744706
6.453325	0.000000	0.00726811
6.648880	0.000000	0.00732168
6.844435	0.000000	0.00710039
7.039991	0.000000	0.0071177
7.235546	0.000000	0.00688246
7.431101	0.000000	0.00691531
7.626656	0.000000	0.00689129
7.822212	0.000000	0.00661802
8.017767	0.000000	0.00690999
8.213322	0.000000	0.00665535
8.408878	0.000000	0.00689295
8.604433	0.000000	0.00650414
8.799988	0.000000	0.00658213
8.995544	0.000000	0.0062759
9.191099	0.000000	0.00654053
9.386654	0.000000	0.00591553
9.582209	0.000000	0.00628565
9.777765	0.000000	0.00632671
9.973320	0.000000	0.00670289
10.168875	0.000000	0.00673099
10.364431	0.000000	0.00675611
10.559986	0.000000	0.00686998
10.755541	0.000000	0.00721733
10.951096	0.000000	0.00723947
11.146652	0.000000	0.00685076
11.342207	0.000000	0.00672767
11.537762	0.000000	0.00709433
11.733318	0.000000	0.00676578
11.928873	0.000000	0.00668234
12.124428	0.000000	0.0066837
12.319984	0.000000	0.00662354
12.515539	0.000000	0.00701471
12.711094	0.000000	0.00702663
12.906649	0.000000	0.00674953
13.102205	0.000000	0.00700465
13.297760	0.000000	0.00679411
13.493315	0.000000	0.00677806
13.688871	0.000000	0.0066154
13.884426	0.000000	0.00661324
14.079981	0.000000	0.00677691
14.275536	0.000000	0.00677381
14.471092	0.000000	0.00664453
14.666647	0.000000	0.00709998
14.862202	0.000000	0.00686968
15.057758	0.000000	0.00692647
15.253313	0.000000	0.00687781
15.448868	0.000000	0.00626638
15.644424	0.000000	0.00673405
15.839979	0.000000	0.0065067
16.035534	0.000000	0.0063592
16.231089	0.000000	0.00656079
16.426645	0.000000	0.00634022
16.622200	0.000000	0.00657785
16.817755	0.000000	0.00627853
17.013311	0.000000	0.00620028
17.208866	0.000000	0.00652249
17.404421	0.000000	0.00669192
17.599976	0.000000	0.00665189
17.795532	0.000000	0.00675031
17.991087	0.000000	0.00655051
18.186642	0.000000	0.0069048
18.382198	0.000000	0.00687991
18.577753	0.000000	0.00718802
18.773308	0.000000	0.00717702
18.968864	0.000000	0.00748374
19.164419	0.000000	0.00715534
19.359974	0.000000	0.00695785
19.555529	0.000000	0.00708097
19.751085	0.000000	0.00673557
19.946640	0.000000	0.00668711
20.142195	0.000000	0.00667677
20.337751	0.000000	0.00669532
20.533306	0.000000	0.00683783
20.728861	0.000000	0.00673446
20.924416	0.000000	0.00720007
21.119972	0.000000	0.00701031
21.315527	0.000000	0.00706752
21.511082	0.000000	0.00722823
21.706638	0.000000	0.0076277
21.902193	0.000000	0.00720316
22.097748	0.000000	0.00721367
22.293304	0.000000	0.00713017
22.488859	0.000000	0.00743771
22.684414	0.000000	0.00738215
22.879969	0.000000	0.00735423
23.075525	0.000000	0.00732446
23.271080	0.000000	0.00693122
23.466635	0.000000	0.00696508
23.662191	0.000000	0.00695018
23.857746	0.000000	0.00748218
24.053301	0.000000	0.00745985
24.248856	0.000000	0.00737268
24.444412	0.000000	0.00757072
24.639967	0.000000	0.0075271
24.835522	0.000000	0.00740157
25.031078	0.000000	0.00727056
25.226633	0.000000	0.00719829
25.422188	0.000000	0.00719269
25.617744	0.000000	0.00749806
25.813299	0.000000	0.00745657
26.008854	0.000000	0.00744537
26.204409	0.000000	0.0076972
26.399965	0.000000	0.00764807
26.595520	0.000000	0.00761537
26.791075	0.000000	0.00755939
26.986631	0.000000	0.00749838
27.182186	0.000000	0.00741523
27.377741	0.000000	0.00736351
27.573296	0.000000	0.0072621
27.768852	0.000000	0.00723517
27.964407	0.000000	0.00741452
28.159962	0.000000	0.00730874
28.355518	0.000000	0.0072273
28.551073	0.000000	0.00747621
28.746628	0.000000	0.00747268
28.942184	0.000000	0.00770022
29.137739	0.000000	0.00765031
29.333294	0.000000	0.00757774
29.528849	0.000000	0.00785377
29.724405	0.000000	0.00747565
29.919960	0.000000	0.00742148
30.115515	0.000000	0.00764546
30.311071	0.000000	0.00753579
30.506626	0.000000	0.00740666
30.702181	0.000000	0.00725922
30.897736	0.000000	0.0070997
31.093292	0.000000	0.00732579
31.288847	0.000000	0.00720177
31.484402	0.000000	0.00679416
31.679958	0.000000	0.0070749
31.875513	0.000000	0.00740221
32.071068	0.000000	0.00739396
32.266624	0.000000	0.00758562
32.462179	0.000000	0.00745237
32.657734	0.000000	0.00733575
32.853289	0.000000	0.00726593
33.048845	0.000000	0.00705537
33.244400	0.000000	0.00722052
33.439955	0.000000	0.00741087
33.635511	0.000000	0.00760082
33.831066	0.000000	0.00783477
34.026621	0.000000	0.00775457
34.222176	0.000000	0.00767668
34.417732	0.000000	0.00791789
34.613287	0.000000	0.00780158
34.808842	0.000000	0.00771422
35.004398	0.000000	0.00783799
35.199953	0.000000	0.00765221
35.395508	0.000000	0.00710154
35.591064	0.000000	0.00694245
35.786619	0.000000	0.00665609
