Zeitstempel: 18.9.2013 13:40:33
Signalquelle: Sample/Hold Verstärker
Modus: FM


Bemerkung: Durchlaufzeit 100s
FM
Amplitude 80mV
Richtung min->max
min Frequenz 1300Hz
max Frequenz 1700Hz

Frequenz in Hz	S/H-Signal in V
1300,062500	-0,642090
1300,125000	-0,640259
1300,187500	-0,657959
1300,250000	-0,648804
1300,312500	-0,593872
1300,375000	-0,664062
1300,437500	-0,664673
1300,500000	-0,669250
1300,562500	-0,626221
1300,625000	-0,632629
1300,687500	-0,632934
1300,750000	-0,661011
1300,812500	-0,645447
1300,875000	-0,661011
1300,937500	-0,683594
1301,000000	-0,684509
1301,062500	-0,659485
1301,125000	-0,676880
1301,187500	-0,635986
1301,250000	-0,636902
1301,312500	-0,626831
1301,375000	-0,644226
1301,437500	-0,636291
1301,500000	-0,628967
1301,562500	-0,627136
1301,625000	-0,627441
1301,687500	-0,644531
1301,750000	-0,639343
1301,812500	-0,661011
1301,875000	-0,646057
1301,937500	-0,618286
1302,000000	-0,664673
1302,062500	-0,652466
1302,125000	-0,653992
1302,187500	-0,651855
1302,250000	-0,680542
1302,312500	-0,634766
1302,375000	-0,630493
1302,437500	-0,659485
1302,500000	-0,656433
1302,562500	-0,637207
1302,625000	-0,655517
1302,687500	-0,655517
1302,750000	-0,671387
1302,812500	-0,626526
1302,875000	-0,644836
1302,937500	-0,649109
1303,000000	-0,653992
1303,062500	-0,709534
1303,125000	-0,649414
1303,187500	-0,654602
1303,250000	-0,656738
1303,312500	-0,655823
1303,375000	-0,627136
1303,437500	-0,643616
1303,500000	-0,644836
1303,562500	-0,645142
1303,625000	-0,694885
1303,687500	-0,661926
1303,750000	-0,658569
1303,812500	-0,685120
1303,875000	-0,696106
1303,937500	-0,635071
1304,000000	-0,660095
1304,062500	-0,682678
1304,125000	-0,682373
1304,187500	-0,637817
1304,250000	-0,615234
1304,312500	-0,646362
1304,375000	-0,632629
1304,437500	-0,634766
1304,500000	-0,625610
1304,562500	-0,649414
1304,625000	-0,671692
1304,687500	-0,672302
1304,750000	-0,639343
1304,812500	-0,620727
1304,875000	-0,635376
1304,937500	-0,635681
1305,000000	-0,634155
1305,062500	-0,646667
1305,125000	-0,612793
1305,187500	-0,667114
1305,250000	-0,664673
1305,312500	-0,642700
1305,375000	-0,670166
1305,437500	-0,653686
1305,500000	-0,639343
1305,562500	-0,638122
1305,625000	-0,638733
1305,687500	-0,646362
1305,750000	-0,622253
1305,812500	-0,618591
1305,875000	-0,640564
1305,937500	-0,643616
1306,000000	-0,677795
1306,062500	-0,662231
1306,125000	-0,661621
1306,187500	-0,664368
1306,250000	-0,641174
1306,312500	-0,649719
1306,375000	-0,649719
1306,437500	-0,653381
1306,500000	-0,648193
1306,562500	-0,646973
1306,625000	-0,643005
1306,687500	-0,641785
1306,750000	-0,655212
1306,812500	-0,644226
1306,875000	-0,620727
1306,937500	-0,625915
1307,000000	-0,624084
1307,062500	-0,606384
1307,125000	-0,645142
1307,187500	-0,631409
1307,250000	-0,631714
1307,312500	-0,681457
1307,375000	-0,661926
1307,437500	-0,619507
1307,500000	-0,626221
1307,562500	-0,626526
1307,625000	-0,631103
1307,687500	-0,632629
1307,750000	-0,627136
1307,812500	-0,628052
1307,875000	-0,639038
1307,937500	-0,636291
1308,000000	-0,665588
1308,062500	-0,626831
1308,125000	-0,626526
1308,187500	-0,604553
1308,250000	-0,593872
1308,312500	-0,631103
1308,375000	-0,629578
1308,437500	-0,656128
1308,500000	-0,621338
1308,562500	-0,617371
1308,625000	-0,655212
1308,687500	-0,654907
1308,750000	-0,639038
1308,812500	-0,632934
1308,875000	-0,630493
1308,937500	-0,626221
1309,000000	-0,638428
1309,062500	-0,625000
1309,125000	-0,576477
1309,187500	-0,646667
1309,250000	-0,645142
1309,312500	-0,656738
1309,375000	-0,610657
1309,437500	-0,625305
1309,500000	-0,640869
1309,562500	-0,644836
1309,625000	-0,656128
1309,687500	-0,655517
1309,750000	-0,638122
1309,812500	-0,639343
1309,875000	-0,587158
1309,937500	-0,622864
1310,000000	-0,626221
1310,062500	-0,626221
1310,125000	-0,623474
1310,187500	-0,651855
1310,250000	-0,622864
1310,312500	-0,646667
1310,375000	-0,646973
1310,437500	-0,614014
1310,500000	-0,621948
1310,562500	-0,647278
1310,625000	-0,639343
1310,687500	-0,640259
1310,750000	-0,574951
1310,812500	-0,640564
1310,875000	-0,628662
1310,937500	-0,627441
1311,000000	-0,614929
1311,062500	-0,640259
1311,125000	-0,642700
1311,187500	-0,650940
1311,250000	-0,650940
1311,312500	-0,634155
1311,375000	-0,620117
1311,437500	-0,677490
1311,500000	-0,624390
1311,562500	-0,610351
1311,625000	-0,589905
1311,687500	-0,624084
1311,750000	-0,663147
1311,812500	-0,660705
1311,875000	-0,628662
1311,937500	-0,617371
1312,000000	-0,623779
1312,062500	-0,618286
1312,125000	-0,616760
1312,187500	-0,627441
1312,250000	-0,628052
1312,312500	-0,624695
1312,375000	-0,623169
1312,437500	-0,626221
1312,500000	-0,587158
1312,562500	-0,631409
1312,625000	-0,623779
1312,687500	-0,620422
1312,750000	-0,635986
1312,812500	-0,645447
1312,875000	-0,603943
1312,937500	-0,602722
1313,000000	-0,668945
1313,062500	-0,632324
1313,125000	-0,638733
1313,187500	-0,623779
1313,250000	-0,622559
1313,312500	-0,631103
1313,375000	-0,631409
1313,437500	-0,635681
1313,500000	-0,605163
1313,562500	-0,635986
1313,625000	-0,610351
1313,687500	-0,636291
1313,750000	-0,615539
1313,812500	-0,614319
1313,875000	-0,633850
1313,937500	-0,620422
1314,000000	-0,631409
1314,062500	-0,602417
1314,125000	-0,602722
1314,187500	-0,640259
1314,250000	-0,642090
1314,312500	-0,632629
1314,375000	-0,632019
1314,437500	-0,640564
1314,500000	-0,628662
1314,562500	-0,644836
1314,625000	-0,656128
1314,687500	-0,653992
1314,750000	-0,633545
1314,812500	-0,638428
1314,875000	-0,614319
1314,937500	-0,628357
1315,000000	-0,635986
1315,062500	-0,643616
1315,125000	-0,640564
1315,187500	-0,629272
1315,250000	-0,629272
1315,312500	-0,635376
1315,375000	-0,627441
1315,437500	-0,651855
1315,500000	-0,610351
1315,562500	-0,610351
1315,625000	-0,618591
1315,687500	-0,639343
1315,750000	-0,649109
1315,812500	-0,648193
1315,875000	-0,603638
1315,937500	-0,620727
1316,000000	-0,632934
1316,062500	-0,648498
1316,125000	-0,648498
1316,187500	-0,614014
1316,250000	-0,627746
1316,312500	-0,645752
1316,375000	-0,643310
1316,437500	-0,652466
1316,500000	-0,594177
1316,562500	-0,653381
1316,625000	-0,627441
1316,687500	-0,628662
1316,750000	-0,629578
1316,812500	-0,616455
1316,875000	-0,598450
1316,937500	-0,648804
1317,000000	-0,634155
1317,062500	-0,620727
1317,125000	-0,622253
1317,187500	-0,630188
1317,250000	-0,629272
1317,312500	-0,622864
1317,375000	-0,645447
1317,437500	-0,627746
1317,500000	-0,650330
1317,562500	-0,650635
1317,625000	-0,635986
1317,687500	-0,650330
1317,750000	-0,644226
1317,812500	-0,645447
1317,875000	-0,632629
1317,937500	-0,640564
1318,000000	-0,604553
1318,062500	-0,651550
1318,125000	-0,649414
1318,187500	-0,633545
1318,250000	-0,606384
1318,312500	-0,638428
1318,375000	-0,636597
1318,437500	-0,630493
1318,500000	-0,641479
1318,562500	-0,653381
1318,625000	-0,654907
1318,687500	-0,655517
1318,750000	-0,638122
1318,812500	-0,624390
1318,875000	-0,614624
1318,937500	-0,663147
1319,000000	-0,656433
1319,062500	-0,657043
1319,125000	-0,648498
1319,187500	-0,623169
1319,250000	-0,621033
1319,312500	-0,626221
