Zeitstempel: 18.9.2013 14:22:32
Signalquelle: Sample/Hold Verstärker
Modus: AM


Bemerkung: Durchlaufzeit 100s
FM
Frequenz 1490Hz
Richtung min->max
min Amplitude 0.01V
max Amplitude 0.40V

Amplitude in V	S/H-Signal in V
0,088122	-0,460815
0,088183	-0,460510
0,088244	-0,398559
0,088305	-0,393371
0,088366	-0,443115
0,088427	-0,440063
0,088487	-0,392761
0,088548	-0,389709
0,088609	-0,403747
0,088670	-0,427246
0,088731	-0,425415
0,088792	-0,403442
0,088853	-0,371094
0,088914	-0,372925
0,088975	-0,368652
0,089036	-0,386658
0,089097	-0,407104
0,089158	-0,412292
0,089219	-0,411987
0,089280	-0,410156
0,089341	-0,411377
0,089402	-0,391235
0,089462	-0,389709
0,089523	-0,397339
0,089584	-0,402832
0,089645	-0,397644
0,089706	-0,390930
0,089767	-0,451965
0,089828	-0,451050
0,089889	-0,404968
0,089950	-0,434875
0,090011	-0,399170
0,090072	-0,385132
0,090133	-0,384827
0,090194	-0,407410
0,090255	-0,409546
0,090316	-0,430908
0,090377	-0,429993
0,090437	-0,368957
0,090498	-0,383606
0,090559	-0,396728
0,090620	-0,390930
0,090681	-0,388489
0,090742	-0,404358
0,090803	-0,402527
0,090864	-0,392151
0,090925	-0,388489
0,090986	-0,385437
0,091047	-0,379333
0,091108	-0,421448
0,091169	-0,368652
0,091230	-0,369263
0,091291	-0,424805
0,091352	-0,406494
0,091412	-0,397034
0,091473	-0,462036
0,091534	-0,462952
0,091595	-0,373535
0,091656	-0,384216
0,091717	-0,363464
0,091778	-0,361023
0,091839	-0,404358
0,091900	-0,396423
0,091961	-0,388489
0,092022	-0,447998
0,092083	-0,446167
0,092144	-0,380249
0,092205	-0,392761
0,092266	-0,416870
0,092327	-0,412598
0,092388	-0,375366
0,092448	-0,419006
0,092509	-0,390015
0,092570	-0,409851
0,092631	-0,406799
0,092692	-0,346985
0,092753	-0,368957
0,092814	-0,377197
0,092875	-0,353699
0,092936	-0,357666
0,092997	-0,358887
0,093058	-0,387878
0,093119	-0,365295
0,093180	-0,364685
0,093241	-0,360107
0,093302	-0,400696
0,093362	-0,398865
0,093423	-0,351562
0,093484	-0,348816
0,093545	-0,377502
0,093606	-0,399475
0,093667	-0,365906
0,093728	-0,364685
0,093789	-0,396118
0,093850	-0,356750
0,093911	-0,417175
0,093972	-0,379944
0,094033	-0,380554
0,094094	-0,357971
0,094155	-0,347595
0,094216	-0,352783
0,094277	-0,350037
0,094337	-0,359802
0,094398	-0,353699
0,094459	-0,338745
0,094520	-0,374756
0,094581	-0,374451
0,094642	-0,414734
0,094703	-0,332642
0,094764	-0,317993
0,094825	-0,352173
0,094886	-0,357056
0,094947	-0,308227
0,095008	-0,379028
0,095069	-0,386047
0,095130	-0,383911
0,095191	-0,347900
0,095252	-0,397034
0,095312	-0,381164
0,095373	-0,411682
0,095434	-0,413513
0,095495	-0,360107
0,095556	-0,382385
0,095617	-0,351868
0,095678	-0,352783
0,095739	-0,363769
0,095800	-0,382996
0,095861	-0,319519
0,095922	-0,343628
0,095983	-0,343323
0,096044	-0,348511
0,096105	-0,354614
0,096166	-0,336304
0,096227	-0,331116
0,096287	-0,344543
0,096348	-0,374756
0,096409	-0,369568
0,096470	-0,372009
0,096531	-0,371399
0,096592	-0,369568
0,096653	-0,379333
0,096714	-0,370788
0,096775	-0,421753
0,096836	-0,426330
0,096897	-0,333557
0,096958	-0,364990
0,097019	-0,316467
0,097080	-0,315552
0,097141	-0,346374
0,097202	-0,306702
0,097263	-0,355225
0,097323	-0,382996
0,097384	-0,381164
0,097445	-0,370178
0,097506	-0,303650
0,097567	-0,319824
0,097628	-0,321045
0,097689	-0,331421
0,097750	-0,324707
0,097811	-0,383606
0,097872	-0,347595
0,097933	-0,346985
0,097994	-0,333557
0,098055	-0,356750
0,098116	-0,313721
0,098177	-0,310974
0,098238	-0,296020
0,098298	-0,323181
0,098359	-0,335083
0,098420	-0,312805
0,098481	-0,312500
0,098542	-0,365906
0,098603	-0,322876
0,098664	-0,329590
0,098725	-0,314941
0,098786	-0,307007
0,098847	-0,311279
0,098908	-0,356140
0,098969	-0,256348
0,099030	-0,254517
0,099091	-0,298767
0,099152	-0,315246
0,099212	-0,324402
0,099273	-0,278320
0,099334	-0,279846
0,099395	-0,301514
0,099456	-0,268249
0,099517	-0,268860
0,099578	-0,269165
0,099639	-0,319214
0,099700	-0,318909
0,099761	-0,317078
0,099822	-0,280762
0,099883	-0,283813
0,099944	-0,305786
0,100005	-0,298462
0,100066	-0,267944
0,100127	-0,268860
0,100187	-0,288086
0,100248	-0,307617
0,100309	-0,311279
0,100370	-0,271606
0,100431	-0,272827
0,100492	-0,293274
0,100553	-0,258179
0,100614	-0,278625
0,100675	-0,276184
0,100736	-0,287781
0,100797	-0,293274
0,100858	-0,290527
0,100919	-0,279541
0,100980	-0,276794
0,101041	-0,263061
0,101102	-0,263061
0,101162	-0,256348
0,101223	-0,253906
0,101284	-0,251770
0,101345	-0,267029
0,101406	-0,238647
0,101467	-0,260010
0,101528	-0,259094
0,101589	-0,289917
0,101650	-0,247497
0,101711	-0,240173
0,101772	-0,276184
0,101833	-0,273132
0,101894	-0,233459
0,101955	-0,242920
0,102016	-0,248413
0,102077	-0,247192
0,102137	-0,247192
0,102198	-0,266113
0,102259	-0,265503
0,102320	-0,235901
0,102381	-0,235901
0,102442	-0,256958
0,102503	-0,227356
0,102564	-0,208740
0,102625	-0,201721
0,102686	-0,270386
0,102747	-0,216064
0,102808	-0,225525
0,102869	-0,251465
0,102930	-0,250244
0,102991	-0,237121
0,103052	-0,225830
0,103112	-0,222473
0,103173	-0,242920
0,103234	-0,244141
0,103295	-0,215149
0,103356	-0,234680
0,103417	-0,238342
0,103478	-0,238647
0,103539	-0,238953
0,103600	-0,235901
0,103661	-0,220337
0,103722	-0,217895
0,103783	-0,214538
0,103844	-0,182800
0,103905	-0,218811
0,103966	-0,216675
0,104027	-0,214538
0,104087	-0,204163
0,104148	-0,209961
0,104209	-0,221863
0,104270	-0,199585
0,104331	-0,197754
0,104392	-0,186767
0,104453	-0,186767
0,104514	-0,184631
0,104575	-0,181580
0,104636	-0,209045
0,104697	-0,211792
0,104758	-0,170288
0,104819	-0,176697
0,104880	-0,172119
0,104941	-0,189209
0,105002	-0,215149
0,105063	-0,187988
0,105123	-0,177307
0,105184	-0,178833
0,105245	-0,187988
0,105306	-0,196838
0,105367	-0,184936
0,105428	-0,181580
0,105489	-0,162659
0,105550	-0,159912
0,105611	-0,147095
0,105672	-0,173950
0,105733	-0,171814
0,105794	-0,193481
0,105855	-0,192566
0,105916	-0,148315
0,105977	-0,147705
0,106038	-0,164490
0,106098	-0,165710
0,106159	-0,152588
0,106220	-0,155945
0,106281	-0,156250
0,106342	-0,153198
0,106403	-0,136108
0,106464	-0,166321
0,106525	-0,159912
0,106586	-0,145569
0,106647	-0,147705
0,106708	-0,134582
0,106769	-0,159912
0,106830	-0,157471
0,106891	-0,123596
0,106952	-0,118103
0,107012	-0,151062
0,107073	-0,149231
0,107134	-0,137634
0,107195	-0,143433
0,107256	-0,115356
0,107317	-0,134582
0,107378	-0,133057
0,107439	-0,137024
0,107500	-0,105896
0,107561	-0,137939
0,107622	-0,140991
0,107683	-0,139770
0,107744	-0,091247
0,107805	-0,149536
0,107866	-0,121765
0,107927	-0,120544
0,107988	-0,148010
0,108048	-0,132141
0,108109	-0,113220
0,108170	-0,111999
0,108231	-0,111084
0,108292	-0,105896
0,108353	-0,094604
0,108414	-0,112610
0,108475	-0,108032
0,108536	-0,090332
0,108597	-0,103760
0,108658	-0,101318
0,108719	-0,078430
0,108780	-0,077209
0,108841	-0,147705
0,108902	-0,077515
0,108962	-0,101623
0,109023	-0,093994
0,109084	-0,093384
0,109145	-0,083008
0,109206	-0,091247
0,109267	-0,086365
0,109328	-0,083008
0,109389	-0,102234
0,109450	-0,059814
0,109511	-0,072937
0,109572	-0,101623
0,109633	-0,101623
0,109694	-0,070190
0,109755	-0,070190
0,109816	-0,084839
0,109877	-0,082397
0,109937	-0,083618
0,109998	-0,077515
0,110059	-0,067444
0,110120	-0,041504
0,110181	-0,040893
0,110242	-0,056457
0,110303	-0,087280
0,110364	-0,055847
0,110425	-0,054321
0,110486	-0,060120
0,110547	-0,074158
0,110608	-0,061035
0,110669	-0,034180
0,110730	-0,032959
0,110791	0,078430
0,110852	-0,092468
0,110912	-0,043640
0,110973	-0,064697
0,111034	-0,064087
0,111095	-0,006103
0,111156	-0,043335
0,111217	-0,028381
0,111278	-0,025635
0,111339	-0,089416
0,111400	-0,040893
0,111461	-0,041504
0,111522	-0,035705
0,111583	-0,033569
0,111644	-0,001831
0,111705	0,016785
0,111766	-0,023804
0,111827	-0,023193
0,111887	-0,018921
0,111948	-0,011291
0,112009	-0,021667
0,112070	-0,023804
0,112131	-0,022278
0,112192	-0,019226
0,112253	-0,043335
0,112314	0,003052
0,112375	0,005188
0,112436	-0,007934
0,112497	-0,028992
0,112558	0,023804
0,112619	-0,008240
0,112680	-0,008545
0,112741	0,034180
0,112802	0,011902
0,112863	-0,001526
0,112923	-0,001526
0,112984	0,011292
0,113045	0,049133
0,113106	0,008850
0,113167	0,025940
0,113228	0,025635
0,113289	-0,012817
0,113350	0,014954
0,113411	0,019226
0,113472	-0,032043
0,113533	-0,032349
0,113594	-0,021667
0,113655	0,007019
0,113716	0,054627
0,113777	0,057373
0,113838	-0,008240
0,113898	-0,030212
0,113959	-0,033264
0,114020	-0,014038
0,114081	-0,013733
0,114142	0,011902
0,114203	0,041504
0,114264	0,026550
0,114325	0,025940
0,114386	0,062866
0,114447	0,047913
0,114508	0,025330
0,114569	0,027466
0,114630	0,026550
0,114691	0,014038
0,114752	-0,002746
0,114812	0,064697
0,114873	0,039368
0,114934	0,068054
0,114995	0,040283
0,115056	0,044556
0,115117	0,074158
0,115178	0,074463
0,115239	0,021668
0,115300	0,066223
0,115361	0,024109
0,115422	0,086975
0,115483	0,086975
0,115544	0,074463
0,115605	0,060120
0,115666	0,061646
0,115727	0,062256
0,115788	0,025025
0,115848	0,012207
0,115909	-0,008545
0,115970	0,043335
0,116031	0,045471
0,116092	0,070191
0,116153	0,084839
0,116214	0,103760
0,116275	0,105591
0,116336	0,103455
0,116397	0,093384
0,116458	0,056152
0,116519	0,089111
0,116580	0,088196
0,116641	0,084534
0,116702	0,046997
0,116762	0,042725
0,116823	0,044556
0,116884	0,089722
0,116945	0,046387
0,117006	0,043945
0,117067	0,086670
0,117128	0,087891
0,117189	0,079651
0,117250	0,028381
0,117311	0,111694
0,117372	0,087586
0,117433	0,086670
0,117494	0,068970
0,117555	0,068665
0,117616	0,096130
0,117677	0,092774
0,117737	0,105286
0,117798	0,090637
0,117859	0,111084
0,117920	0,113525
0,117981	0,113831
0,118042	0,007935
0,118103	0,055542
0,118164	0,163574
0,118225	0,164490
0,118286	0,027771
0,118347	0,095215
0,118408	0,141296
0,118469	0,118103
0,118530	0,118103
0,118591	0,083313
0,118652	0,090332
0,118712	0,054321
0,118773	0,092774
0,118834	0,098267
0,118895	0,084229
0,118956	0,104370
0,119017	0,057678
0,119078	0,057983
0,119139	0,068054
0,119200	0,067749
0,119261	0,118713
0,119322	0,119629
0,119383	0,108032
0,119444	0,109253
0,119505	0,098267
0,119566	0,125733
0,119627	0,124512
0,119688	0,098572
0,119748	0,126953
0,119809	0,133972
0,119870	0,135193
0,119931	0,135498
0,119992	0,115357
0,120053	0,127564
0,120114	0,145264
0,120175	0,147095
0,120236	0,138855
0,120297	0,143738
0,120358	0,139771
0,120419	0,112915
0,120480	0,114746
0,120541	0,114441
0,120602	0,113220
0,120663	0,119019
0,120723	0,121155
0,120784	0,176087
0,120845	0,088501
0,120906	0,143738
0,120967	0,184021
0,121028	0,186462
0,121089	0,140076
0,121150	0,125427
0,121211	0,148010
0,121272	0,152283
0,121333	0,150147
0,121394	0,152588
0,121455	0,129700
0,121516	0,149841
0,121577	0,150452
0,121637	0,112000
0,121698	0,191650
0,121759	0,138245
0,121820	0,151978
0,121881	0,151062
0,121942	0,157471
0,122003	0,164185
0,122064	0,184326
0,122125	0,185547
0,122186	0,144959
0,122247	0,147095
0,122308	0,185852
0,122369	0,180969
0,122430	0,182800
0,122491	0,207520
0,122552	0,193482
0,122613	0,181885
0,122673	0,100098
0,122734	0,144653
0,122795	0,156555
0,122856	0,198059
0,122917	0,186768
0,122978	0,186768
0,123039	0,174255
0,123100	0,148926
0,123161	0,191956
0,123222	0,131226
0,123283	0,129089
0,123344	0,156250
0,123405	0,173340
0,123466	0,204468
0,123527	0,204773
0,123588	0,145874
0,123648	0,174866
0,123709	0,214844
0,123770	0,178528
0,123831	0,180054
0,123892	0,195007
0,123953	0,178223
0,124014	0,186157
0,124075	0,187378
0,124136	0,221863
0,124197	0,230713
0,124258	0,210877
0,124319	0,194702
0,124380	0,196228
0,124441	0,148316
0,124502	0,168152
0,124563	0,135193
0,124623	0,162964
0,124684	0,175781
0,124745	0,182190
0,124806	0,202637
0,124867	0,182190
0,124928	0,182800
0,124989	0,184937
0,125050	0,223999
0,125111	0,208740
0,125172	0,232239
0,125233	0,229492
0,125294	0,180359
0,125355	0,189819
0,125416	0,199585
0,125477	0,199890
0,125537	0,204468
0,125598	0,251465
0,125659	0,168762
0,125720	0,188599
0,125781	0,187378
0,125842	0,205383
0,125903	0,220947
0,125964	0,183106
0,126025	0,183106
0,126086	0,208435
0,126147	0,191956
0,126208	0,236816
0,126269	0,158997
0,126330	0,157776
0,126391	0,199890
0,126452	0,360413
0,126512	0,247192
0,126573	0,173035
0,126634	0,220032
0,126695	0,171509
0,126756	0,207520
0,126817	0,245667
0,126878	0,247803
0,126939	0,203247
0,127000	0,207520
0,127061	0,213623
0,127122	0,135193
0,127183	0,135498
0,127244	0,249024
0,127305	0,177002
0,127366	0,248718
0,127427	0,248718
0,127488	0,226746
0,127548	0,251465
0,127609	0,218201
0,127670	0,224915
0,127731	0,223389
0,127792	0,239563
0,127853	0,198670
0,127914	0,198975
0,127975	0,200501
0,128036	0,160523
0,128097	0,184326
0,128158	0,230713
0,128219	0,261841
0,128280	0,261841
0,128341	0,224915
0,128402	0,186768
0,128463	0,205078
0,128523	0,205689
0,128584	0,250549
0,128645	0,228272
0,128706	0,187988
0,128767	0,211182
0,128828	0,210266
0,128889	0,203552
0,128950	0,181275
0,129011	0,167236
0,129072	0,170288
0,129133	0,238648
0,129194	0,218811
0,129255	0,229492
0,129316	0,193176
0,129377	0,195923
0,129438	0,182495
0,129498	0,267944
0,129559	0,221863
0,129620	0,225830
0,129681	0,225220
0,129742	0,234375
0,129803	0,276184
0,129864	0,237122
0,129925	0,237122
0,129986	0,248718
0,130047	0,221863
0,130108	0,211182
0,130169	0,216065
0,130230	0,213928
0,130291	0,242920
0,130352	0,308228
0,130413	0,229797
0,130473	0,231934
0,130534	0,224304
0,130595	0,310974
0,130656	0,246887
0,130717	0,260010
0,130778	0,260315
0,130839	0,244141
0,130900	0,219727
0,130961	0,275269
0,131022	0,276489
0,131083	0,294190
0,131144	0,255432
0,131205	0,256653
0,131266	0,266113
0,131327	0,267639
0,131387	0,246277
0,131448	0,234375
0,131509	0,282288
0,131570	0,248718
0,131631	0,247192
0,131692	0,223694
0,131753	0,229187
0,131814	0,268860
0,131875	0,269165
0,131936	0,247803
0,131997	0,220947
0,132058	0,282593
0,132119	0,242310
0,132180	0,241089
0,132241	0,278320
0,132302	0,236206
0,132363	0,210266
0,132423	0,263062
0,132484	0,271607
0,132545	0,291748
0,132606	0,240784
0,132667	0,220642
0,132728	0,222778
0,132789	0,222778
0,132850	0,237732
0,132911	0,217896
0,132972	0,230103
0,133033	0,230103
0,133094	0,249939
0,133155	0,229492
0,133216	0,232849
0,133277	0,231323
0,133337	0,205383
0,133398	0,256653
0,133459	0,228272
0,133520	0,253906
0,133581	0,253601
0,133642	0,213318
0,133703	0,221253
0,133764	0,239258
0,133825	0,240479
0,133886	0,248718
0,133947	0,222168
0,134008	0,260925
0,134069	0,260925
0,134130	0,261536
0,134191	0,217590
0,134252	0,220032
0,134313	0,229797
0,134373	0,222473
0,134434	0,233765
0,134495	0,222473
0,134556	0,251465
0,134617	0,210266
0,134678	0,212097
0,134739	0,284424
0,134800	0,292053
0,134861	0,232849
0,134922	0,242310
0,134983	0,241394
0,135044	0,243530
0,135105	0,245056
0,135166	0,209656
0,135227	0,211792
0,135288	0,277100
0,135348	0,232544
0,135409	0,215454
0,135470	0,257874
0,135531	0,259705
0,135592	0,219116
0,135653	0,214233
0,135714	0,250855
0,135775	0,252991
0,135836	0,226441
0,135897	0,240173
0,135958	0,261536
0,136019	0,211792
0,136080	0,212097
0,136141	0,237122
0,136202	0,217285
0,136263	0,218506
0,136323	0,228882
0,136384	0,256653
0,136445	0,227051
0,136506	0,221558
0,136567	0,226441
0,136628	0,227966
0,136689	0,223694
0,136750	0,259094
0,136811	0,208130
0,136872	0,251770
0,136933	0,252380
0,136994	0,237732
0,137055	0,217285
0,137116	0,257874
0,137177	0,257263
0,137238	0,250549
0,137298	0,261841
0,137359	0,223999
0,137420	0,215149
0,137481	0,218811
0,137542	0,255127
0,137603	0,180054
0,137664	0,202026
0,137725	0,203247
0,137786	0,207214
0,137847	0,235596
0,137908	0,245667
0,137969	0,231934
0,138030	0,232239
0,138091	0,192261
0,138152	0,209045
0,138213	0,186157
0,138273	0,192871
0,138334	0,252991
0,138395	0,244446
0,138456	0,257263
0,138517	0,235596
0,138578	0,235291
0,138639	0,217285
0,138700	0,151062
0,138761	0,154114
0,138822	0,156555
0,138883	0,239258
0,138944	0,242310
0,139005	0,217590
0,139066	0,238648
0,139127	0,240173
0,139188	0,209045
0,139248	0,203858
0,139309	0,150757
0,139370	0,226746
0,139431	0,224915
0,139492	0,267334
0,139553	0,215454
0,139614	0,235596
0,139675	0,235596
0,139736	0,206299
0,139797	0,204468
0,139858	0,237427
0,139919	0,192871
0,139980	0,192261
0,140041	0,205689
0,140102	0,205994
0,140163	0,232849
0,140223	0,208130
0,140284	0,231018
0,140345	0,175171
0,140406	0,200195
0,140467	0,163574
0,140528	0,163269
0,140589	0,229492
0,140650	0,205689
0,140711	0,181885
0,140772	0,154114
0,140833	0,154419
0,140894	0,216675
0,140955	0,180359
0,141016	0,207520
0,141077	0,210266
0,141137	0,191040
0,141198	0,216370
0,141259	0,201416
0,141320	0,228577
0,141381	0,227966
0,141442	0,220032
0,141503	0,170593
0,141564	0,205994
0,141625	0,207214
0,141686	0,191040
0,141747	0,203552
0,141808	0,161743
0,141869	0,194397
0,141930	0,195007
0,141991	0,225220
0,142052	0,184021
0,142113	0,217896
0,142173	0,167847
0,142234	0,183106
0,142295	0,157471
0,142356	0,186768
0,142417	0,167542
0,142478	0,166931
0,142539	0,213623
0,142600	0,138550
0,142661	0,198059
0,142722	0,142517
0,142783	0,141907
0,142844	0,191650
0,142905	0,171204
0,142966	0,199890
0,143027	0,200195
0,143088	0,174255
0,143148	0,178833
0,143209	0,209351
0,143270	0,199890
0,143331	0,198670
0,143392	0,148010
0,143453	0,163269
0,143514	0,179138
0,143575	0,182800
0,143636	0,162354
0,143697	0,182495
0,143758	0,127564
0,143819	0,171204
0,143880	0,171814
0,143941	0,144653
0,144002	0,192871
0,144063	0,152283
0,144123	0,168152
0,144184	0,175781
0,144245	0,195923
0,144306	0,176392
0,144367	0,159912
0,144428	0,160217
0,144489	0,125427
0,144550	0,139465
0,144611	0,169983
0,144672	0,182190
0,144733	0,180664
0,144794	0,096130
0,144855	0,154724
0,144916	0,127564
0,144977	0,127869
0,145038	0,194397
0,145098	0,167847
0,145159	0,191040
0,145220	0,176392
0,145281	0,175476
0,145342	0,143738
0,145403	0,184937
0,145464	0,192871
0,145525	0,193176
0,145586	0,177307
0,145647	0,146179
0,145708	0,148621
0,145769	0,110169
0,145830	0,109558
0,145891	0,122986
0,145952	0,152893
0,146013	0,147400
0,146073	0,162964
0,146134	0,162354
0,146195	0,154724
0,146256	0,133667
0,146317	0,151978
0,146378	0,155029
0,146439	0,139771
0,146500	0,153198
0,146561	0,125733
0,146622	0,126953
0,146683	0,124817
0,146744	0,130005
0,146805	0,144043
0,146866	0,152283
0,146927	0,152893
0,146988	0,143738
0,147048	0,101318
0,147109	0,113831
0,147170	0,154419
0,147231	0,153809
0,147292	0,127258
0,147353	0,148621
0,147414	0,112915
0,147475	0,113831
0,147536	0,110169
0,147597	0,101318
0,147658	0,130005
0,147719	0,118103
0,147780	0,120545
0,147841	0,120850
0,147902	0,117188
0,147963	0,131836
0,148023	0,130615
0,148084	0,119019
0,148145	0,108032
0,148206	0,145569
0,148267	0,089111
0,148328	0,093079
0,148389	0,119019
0,148450	0,126648
0,148511	0,104981
0,148572	0,107117
0,148633	0,107422
0,148694	0,140381
0,148755	0,126038
0,148816	0,124512
0,148877	0,125122
0,148938	0,082703
0,148998	0,122986
0,149059	0,080261
0,149120	0,142517
0,149181	0,142822
0,149242	0,064087
0,149303	0,097351
0,149364	0,080872
0,149425	0,082398
0,149486	0,062256
0,149547	0,076904
0,149608	0,105896
0,149669	0,099487
0,149730	0,101318
0,149791	0,055847
0,149852	0,099182
0,149913	0,126343
0,149973	0,123291
0,150034	0,121765
0,150095	0,079651
0,150156	0,084534
0,150217	0,097351
0,150278	0,097656
0,150339	0,119324
0,150400	0,076904
0,150461	0,093994
0,150522	0,072022
0,150583	0,072022
0,150644	0,069580
0,150705	0,100098
0,150766	0,062561
0,150827	0,061340
0,150888	0,086365
0,150948	0,075379
0,151009	0,089417
0,151070	0,112000
0,151131	0,112305
0,151192	0,093384
0,151253	0,039673
0,151314	0,039673
0,151375	0,042725
0,151436	0,039063
0,151497	0,049744
0,151558	0,055542
0,151619	0,075989
0,151680	0,075379
0,151741	0,064392
0,151802	0,092468
0,151863	0,048828
0,151923	0,071411
0,151984	0,070496
0,152045	0,101318
0,152106	0,070801
0,152167	0,055237
0,152228	0,058289
0,152289	0,057068
0,152350	0,024719
0,152411	0,056458
0,152472	0,027466
0,152533	0,028992
0,152594	0,082398
0,152655	0,014343
0,152716	0,033264
0,152777	0,032959
0,152838	0,048218
0,152898	0,035706
0,152959	0,026550
0,153020	0,047302
0,153081	0,043030
0,153142	0,046692
0,153203	-0,000305
0,153264	0,041199
0,153325	0,037537
0,153386	0,014343
0,153447	0,038147
0,153508	0,046692
0,153569	0,046997
0,153630	0,046692
0,153691	0,057678
0,153752	0,052185
0,153813	0,028992
0,153873	0,010986
0,153934	0,008240
0,153995	0,009766
0,154056	0,049133
0,154117	0,042114
0,154178	0,043945
0,154239	0,029602
0,154300	0,029297
0,154361	0,021973
0,154422	0,029297
0,154483	0,028992
0,154544	0,014954
0,154605	0,020142
0,154666	0,053711
0,154727	0,052490
0,154787	0,024414
0,154848	0,034485
0,154909	-0,010376
0,154970	0,011597
0,155031	0,008545
0,155092	0,010986
0,155153	0,017700
0,155214	-0,017090
0,155275	-0,016479
0,155336	0,040283
0,155397	0,062561
0,155458	0,000305
0,155519	0,013123
0,155580	0,014038
0,155641	0,028687
0,155702	0,036926
0,155762	-0,027161
0,155823	-0,014038
0,155884	-0,012512
0,155945	0,017700
0,156006	-0,033264
0,156067	-0,034790
0,156128	-0,032959
0,156189	-0,047607
0,156250	-0,012207
0,156311	-0,007934
0,156372	0,036011
0,156433	0,032044
0,156494	0,020447
0,156555	-0,015869
0,156616	-0,029297
0,156677	-0,028992
0,156738	-0,026855
0,156798	-0,073547
0,156859	0,065308
0,156920	0,003052
0,156981	0,002747
0,157042	-0,025024
0,157103	-0,009766
0,157164	-0,040283
0,157225	-0,039062
0,157286	-0,018616
0,157347	-0,021667
0,157408	-0,046997
0,157469	-0,025330
0,157530	-0,024719
0,157591	-0,022583
0,157652	-0,051880
0,157713	-0,047913
0,157773	-0,032349
0,157834	-0,034485
0,157895	-0,042419
0,157956	-0,024109
0,158017	-0,061035
0,158078	-0,060730
0,158139	-0,055542
0,158200	-0,023804
0,158261	-0,030823
0,158322	-0,027771
0,158383	-0,006409
0,158444	-0,022278
0,158505	-0,039978
0,158566	-0,025635
0,158627	-0,024109
0,158688	-0,080871
0,158748	-0,043640
0,158809	-0,079651
0,158870	-0,040893
0,158931	-0,040588
0,158992	-0,046081
0,159053	-0,040893
0,159114	-0,057068
0,159175	-0,054321
0,159236	-0,059509
0,159297	-0,050964
0,159358	-0,018310
0,159419	-0,045471
0,159480	-0,044250
0,159541	-0,055542
0,159602	-0,046387
0,159663	-0,068359
0,159723	-0,065918
0,159784	-0,067444
0,159845	-0,074158
0,159906	-0,070801
0,159967	-0,048523
0,160028	-0,046997
0,160089	-0,047913
0,160150	-0,060120
0,160211	-0,062561
0,160272	-0,058288
0,160333	-0,055847
0,160394	-0,028992
0,160455	-0,085449
0,160516	-0,043030
0,160577	-0,043945
0,160638	-0,065613
0,160698	-0,057678
0,160759	-0,072632
0,160820	-0,053406
0,160881	-0,053711
0,160942	-0,056457
0,161003	-0,119629
0,161064	-0,118713
0,161125	-0,115356
0,161186	-0,068359
0,161247	-0,054626
0,161308	-0,083923
0,161369	-0,111999
0,161430	-0,109863
0,161491	-0,117493
0,161552	-0,092163
0,161613	-0,105591
0,161673	-0,078430
0,161734	-0,080566
0,161795	-0,096741
0,161856	-0,055542
0,161917	-0,119324
0,161978	-0,118408
0,162039	-0,090637
0,162100	-0,081482
0,162161	-0,108642
0,162222	-0,101929
0,162283	-0,101623
0,162344	-0,083313
0,162405	-0,105896
0,162466	-0,088196
0,162527	-0,088806
0,162588	-0,089111
0,162648	-0,094604
0,162709	-0,101318
0,162770	-0,106506
0,162831	-0,105286
0,162892	-0,101929
0,162953	-0,083313
0,163014	-0,130310
0,163075	-0,128479
0,163136	-0,128784
0,163197	-0,110168
0,163258	-0,132141
0,163319	-0,109863
0,163380	-0,106201
0,163441	-0,090027
0,163502	-0,122070
0,163562	-0,105286
0,163623	-0,082092
0,163684	-0,083618
0,163745	-0,096130
0,163806	-0,115356
0,163867	-0,121460
0,163928	-0,120544
0,163989	-0,092468
0,164050	-0,093689
0,164111	-0,102844
0,164172	-0,130920
0,164233	-0,131531
0,164294	-0,169067
0,164355	-0,129394
0,164416	-0,131225
0,164477	-0,129394
0,164538	-0,166626
0,164598	-0,159607
0,164659	-0,137634
0,164720	-0,162659
0,164781	-0,162048
0,164842	-0,118103
0,164903	-0,107727
0,164964	-0,088501
0,165025	-0,084228
0,165086	-0,150757
0,165147	-0,155029
0,165208	-0,112610
0,165269	-0,070801
0,165330	-0,069275
0,165391	-0,140991
0,165452	-0,126343
0,165513	-0,149231
0,165573	-0,111084
0,165634	-0,111999
0,165695	-0,179443
0,165756	-0,182495
0,165817	-0,196228
0,165878	-0,193176
0,165939	-0,127258
0,166000	-0,144043
0,166061	-0,181580
0,166122	-0,192261
0,166183	-0,192871
0,166244	-0,193481
0,166305	-0,123291
0,166366	-0,121765
0,166427	-0,119934
0,166488	-0,153198
0,166548	-0,175171
0,166609	-0,140686
0,166670	-0,161133
0,166731	-0,158691
0,166792	-0,141601
0,166853	-0,142517
0,166914	-0,152283
0,166975	-0,149841
0,167036	-0,168762
0,167097	-0,155640
0,167158	-0,193176
0,167219	-0,173950
0,167280	-0,171204
0,167341	-0,183105
0,167402	-0,201721
0,167463	-0,164490
0,167523	-0,149536
0,167584	-0,151977
0,167645	-0,158996
0,167706	-0,175476
0,167767	-0,189209
0,167828	-0,186462
0,167889	-0,195007
0,167950	-0,129700
0,168011	-0,169067
0,168072	-0,163879
0,168133	-0,164490
0,168194	-0,134277
0,168255	-0,182495
0,168316	-0,204773
0,168377	-0,201416
0,168438	-0,186462
0,168498	-0,218201
0,168559	-0,168152
0,168620	-0,211487
0,168681	-0,212097
0,168742	-0,195618
