Zeitstempel: 18.9.2013 13:19:01
Signalquelle: Sample/Hold Verstärker
Modus: FM


Bemerkung: Durchlaufzeit 100s
FM
Amplitude 35mV
Richtung min->max
min Frequenz 1300Hz
max Frequenz 1700Hz

Frequenz in Hz	S/H-Signal in V
1300,062500	-0,642090
1300,125000	-0,638122
1300,187500	-0,629883
1300,250000	-0,632934
1300,312500	-0,636291
1300,375000	-0,669250
1300,437500	-0,654602
1300,500000	-0,617065
1300,562500	-0,616455
1300,625000	-0,681763
1300,687500	-0,696411
1300,750000	-0,639954
1300,812500	-0,647888
1300,875000	-0,648498
1300,937500	-0,657959
1301,000000	-0,683288
1301,062500	-0,675964
1301,125000	-0,673828
1301,187500	-0,659180
1301,250000	-0,628357
1301,312500	-0,614624
1301,375000	-0,648498
1301,437500	-0,650024
1301,500000	-0,632019
1301,562500	-0,643921
1301,625000	-0,669556
1301,687500	-0,666199
1301,750000	-0,685730
1301,812500	-0,635071
1301,875000	-0,674133
1301,937500	-0,629883
1302,000000	-0,631409
1302,062500	-0,660705
1302,125000	-0,645142
1302,187500	-0,640259
1302,250000	-0,634460
1302,312500	-0,633240
1302,375000	-0,636597
1302,437500	-0,648804
1302,500000	-0,649719
1302,562500	-0,644531
1302,625000	-0,664673
1302,687500	-0,696716
1302,750000	-0,666809
1302,812500	-0,686035
1302,875000	-0,684509
1302,937500	-0,678711
1303,000000	-0,642700
1303,062500	-0,677490
1303,125000	-0,641785
1303,187500	-0,645752
1303,250000	-0,627441
1303,312500	-0,627746
1303,375000	-0,651855
1303,437500	-0,652161
1303,500000	-0,661926
1303,562500	-0,678406
1303,625000	-0,639954
1303,687500	-0,645752
1303,750000	-0,644531
1303,812500	-0,672913
1303,875000	-0,648498
1303,937500	-0,694885
1304,000000	-0,693664
1304,062500	-0,657349
1304,125000	-0,697632
1304,187500	-0,650330
1304,250000	-0,661316
1304,312500	-0,661621
1304,375000	-0,631409
1304,437500	-0,629578
1304,500000	-0,648804
1304,562500	-0,641479
1304,625000	-0,658264
1304,687500	-0,658569
1304,750000	-0,661011
1304,812500	-0,675049
1304,875000	-0,673523
1304,937500	-0,651855
1305,000000	-0,666199
1305,062500	-0,645752
1305,125000	-0,666504
1305,187500	-0,667725
1305,250000	-0,659485
1305,312500	-0,621338
1305,375000	-0,635376
1305,437500	-0,633850
1305,500000	-0,668945
1305,562500	-0,630798
1305,625000	-0,629272
1305,687500	-0,666809
1305,750000	-0,666504
1305,812500	-0,659180
1305,875000	-0,663147
1305,937500	-0,639954
1306,000000	-0,638733
1306,062500	-0,642700
1306,125000	-0,639954
1306,187500	-0,660705
1306,250000	-0,663452
1306,312500	-0,662231
1306,375000	-0,601501
1306,437500	-0,656433
1306,500000	-0,678711
1306,562500	-0,630798
1306,625000	-0,634766
1306,687500	-0,646057
1306,750000	-0,665283
1306,812500	-0,655823
1306,875000	-0,654297
1306,937500	-0,629272
1307,000000	-0,635071
1307,062500	-0,638428
1307,125000	-0,660400
1307,187500	-0,660095
1307,250000	-0,615845
1307,312500	-0,632934
1307,375000	-0,677490
1307,437500	-0,677185
1307,500000	-0,624390
1307,562500	-0,655823
1307,625000	-0,671692
1307,687500	-0,657959
1307,750000	-0,656738
1307,812500	-0,679626
1307,875000	-0,661316
1307,937500	-0,663757
1308,000000	-0,660400
1308,062500	-0,622253
1308,125000	-0,615845
