Zeitstempel: 18.9.2013 14:17:56
Signalquelle: Sample/Hold Verstärker
Modus: AM


Bemerkung: Durchlaufzeit 100s
FM
Frequenz 1510Hz
Richtung min->max
min Amplitude 0.01V
max Amplitude 0.40V

Amplitude in V	S/H-Signal in V
0,047903	0,014038
0,047964	0,003357
0,048025	0,020447
0,048086	0,006409
0,048147	-0,027466
0,048208	-0,026245
0,048269	0,016785
0,048330	0,007019
0,048391	0,023193
0,048452	0,005493
0,048513	0,005188
0,048573	-0,024109
0,048634	0,007324
0,048695	-0,013733
0,048756	-0,013428
0,048817	-0,005493
0,048878	0,007935
0,048939	-0,003357
0,049000	-0,028076
0,049061	-0,028381
0,049122	0,003662
0,049183	-0,002441
0,049244	-0,024414
0,049305	-0,024109
0,049366	0,003967
0,049427	0,023804
0,049488	0,008850
0,049548	-0,014954
0,049609	-0,014648
0,049670	0,014038
0,049731	0,005798
0,049792	0,009155
0,049853	-0,023193
0,049914	0,000000
0,049975	-0,000305
0,050036	0,016174
0,050097	0,012512
0,050158	0,013428
0,050219	0,015564
0,050280	0,011902
0,050341	0,062866
0,050402	0,010376
0,050463	0,008545
0,050523	-0,027161
0,050584	0,024719
0,050645	0,013428
0,050706	0,015564
0,050767	-0,002441
0,050828	0,002747
0,050889	0,019531
0,050950	0,046387
0,051011	0,047913
0,051072	0,014343
0,051133	0,021973
0,051194	0,025025
0,051255	0,025940
0,051316	0,015869
0,051377	-0,055237
0,051438	0,003967
0,051498	0,013733
0,051559	0,014954
0,051620	0,007629
0,051681	0,010681
0,051742	0,019531
0,051803	0,019837
0,051864	0,014954
0,051925	-0,015564
0,051986	-0,015259
0,052047	-0,024109
0,052108	-0,025024
0,052169	-0,030823
0,052230	-0,008850
0,052291	0,007019
0,052352	0,014954
0,052413	0,014038
0,052473	-0,015869
0,052534	0,029907
0,052595	-0,003357
0,052656	-0,001221
0,052717	0,013123
0,052778	0,013123
0,052839	-0,020142
0,052900	0,016480
0,052961	0,018005
0,053022	-0,011291
0,053083	-0,035095
0,053144	-0,027161
0,053205	-0,028686
0,053266	-0,008240
0,053327	-0,022278
0,053387	0,005798
0,053448	0,004273
0,053509	0,002441
0,053570	0,016480
0,053631	-0,039368
0,053692	0,034485
0,053753	0,035095
0,053814	-0,016479
0,053875	-0,020447
0,053936	-0,031128
0,053997	0,003967
0,054058	0,004578
0,054119	-0,050354
0,054180	0,021057
0,054241	-0,009460
0,054302	-0,002136
0,054363	-0,000610
0,054423	-0,005798
0,054484	-0,036621
0,054545	-0,050964
0,054606	-0,047913
0,054667	-0,034485
0,054728	-0,007629
0,054789	-0,023193
0,054850	0,000610
0,054911	-0,001221
0,054972	-0,041504
0,055033	0,045471
0,055094	-0,032654
0,055155	-0,034180
0,055216	-0,017090
0,055277	-0,040283
0,055338	0,046997
0,055398	-0,000610
0,055459	-0,002441
0,055520	-0,034180
0,055581	-0,015869
0,055642	-0,020142
0,055703	-0,020447
0,055764	-0,027771
0,055825	-0,025024
0,055886	-0,024109
0,055947	-0,004272
0,056008	-0,004578
0,056069	-0,006714
0,056130	-0,004272
0,056191	-0,020142
0,056252	-0,018616
0,056313	-0,050354
0,056373	-0,050659
0,056434	0,009766
0,056495	-0,062561
0,056556	-0,062561
0,056617	-0,023193
0,056678	-0,045776
0,056739	-0,052490
0,056800	-0,051575
0,056861	-0,022888
0,056922	-0,038757
0,056983	-0,040893
0,057044	-0,036316
0,057105	-0,035095
0,057166	-0,061645
0,057227	-0,042419
0,057287	-0,035400
0,057348	-0,057068
0,057409	-0,056457
0,057470	-0,047913
0,057531	-0,062866
0,057592	-0,107727
0,057653	-0,104370
0,057714	-0,079956
0,057775	-0,096435
0,057836	-0,070801
0,057897	-0,090332
0,057958	-0,090027
0,058019	-0,095825
0,058080	-0,057068
0,058141	-0,074158
0,058202	-0,074158
0,058263	-0,083923
0,058323	-0,138550
0,058384	-0,096130
0,058445	-0,081482
0,058506	-0,080566
0,058567	-0,080261
0,058628	-0,051880
0,058689	-0,064697
0,058750	-0,101013
0,058811	-0,102539
0,058872	-0,105896
0,058933	-0,057373
0,058994	-0,085449
0,059055	-0,083313
0,059116	-0,111389
0,059177	-0,122070
0,059238	-0,115662
0,059298	-0,112915
0,059359	-0,112305
0,059420	-0,091858
0,059481	-0,079651
0,059542	-0,050354
0,059603	-0,048828
0,059664	-0,120239
0,059725	-0,113830
0,059786	-0,093384
0,059847	-0,100708
0,059908	-0,100403
0,059969	-0,123901
0,060030	-0,079040
0,060091	-0,115356
0,060152	-0,110779
0,060213	-0,147095
0,060273	-0,103149
0,060334	-0,093384
0,060395	-0,119324
0,060456	-0,117493
0,060517	-0,144348
0,060578	-0,120239
0,060639	-0,130920
0,060700	-0,106506
0,060761	-0,106201
0,060822	-0,116882
0,060883	-0,093689
0,060944	-0,109863
0,061005	-0,108337
0,061066	-0,141601
0,061127	-0,130005
0,061187	-0,097351
0,061248	-0,099182
0,061309	-0,120850
0,061370	-0,130920
0,061431	-0,130005
0,061492	-0,123596
0,061553	-0,122070
0,061614	-0,144653
0,061675	-0,142212
0,061736	-0,121460
0,061797	-0,141296
0,061858	-0,140686
0,061919	-0,138245
0,061980	-0,147095
0,062041	-0,174866
0,062102	-0,173035
0,062162	-0,139160
0,062223	-0,119629
0,062284	-0,161743
0,062345	-0,115051
0,062406	-0,112610
0,062467	-0,159302
0,062528	-0,180969
0,062589	-0,108642
0,062650	-0,106811
0,062711	-0,157165
0,062772	-0,150452
0,062833	-0,168457
0,062894	-0,208130
0,062955	-0,207519
0,063016	-0,173950
0,063077	-0,189819
0,063137	-0,160828
0,063198	-0,157165
0,063259	-0,136413
0,063320	-0,179138
0,063381	-0,145569
0,063442	-0,180054
0,063503	-0,177612
0,063564	-0,150146
0,063625	-0,178223
0,063686	-0,162048
0,063747	-0,142822
0,063808	-0,143127
0,063869	-0,180054
0,063930	-0,179138
0,063991	-0,159912
0,064052	-0,156860
0,064113	-0,163574
0,064173	-0,157471
0,064234	-0,199585
0,064295	-0,187988
0,064356	-0,186157
0,064417	-0,159912
0,064478	-0,173340
0,064539	-0,172119
0,064600	-0,167847
0,064661	-0,213013
