Zeitstempel: 18.9.2013 12:52:23
Signalquelle: Sample/Hold Verstärker
Modus: FM


Bemerkung: Durchlaufzeit 100s
FM
Amplitude 50mV
Richtung min-<-max
min Frequenz 1200Hz
max Frequenz 1800Hz

Frequenz in Hz	S/H-Signal in V
1776,000000	-0,666809
1775,906250	-0,641785
1775,812500	-0,632019
1775,718750	-0,638428
1775,625000	-0,663147
1775,531250	-0,661926
1775,437500	-0,637207
1775,343750	-0,656128
1775,250000	-0,678711
1775,156250	-0,679321
1775,062500	-0,628357
1774,968750	-0,667114
1774,875000	-0,657043
1774,781250	-0,668335
1774,687500	-0,667114
1774,593750	-0,639954
1774,500000	-0,617371
1774,406250	-0,624695
1774,312500	-0,650940
1774,218750	-0,646362
1774,125000	-0,644226
1774,031250	-0,644226
1773,937500	-0,636597
1773,843750	-0,634766
1773,750000	-0,624695
1773,656250	-0,636902
1773,562500	-0,651245
1773,468750	-0,638733
1773,375000	-0,638733
1773,281250	-0,651550
1773,187500	-0,659180
1773,093750	-0,625000
1773,000000	-0,625000
1772,906250	-0,654907
1772,812500	-0,644531
1772,718750	-0,649719
1772,625000	-0,691833
1772,531250	-0,690002
1772,437500	-0,620422
1772,343750	-0,625305
1772,250000	-0,661926
1772,156250	-0,661926
1772,062500	-0,641174
1771,968750	-0,616760
1771,875000	-0,655823
1771,781250	-0,614319
1771,687500	-0,614624
1771,593750	-0,619812
1771,500000	-0,635986
1771,406250	-0,639954
1771,312500	-0,648498
1771,218750	-0,641479
1771,125000	-0,680542
1771,031250	-0,610046
1770,937500	-0,615539
1770,843750	-0,616150
1770,750000	-0,638122
1770,656250	-0,663757
1770,562500	-0,689697
1770,468750	-0,647583
1770,375000	-0,649109
1770,281250	-0,651245
1770,187500	-0,651855
1770,093750	-0,681763
1770,000000	-0,683288
1769,906250	-0,645447
1769,812500	-0,609436
1769,718750	-0,647888
1769,625000	-0,640564
1769,531250	-0,635681
1769,437500	-0,625305
1769,343750	-0,635376
1769,250000	-0,622864
1769,156250	-0,621643
1769,062500	-0,649109
1768,968750	-0,650635
1768,875000	-0,679321
1768,781250	-0,636597
1768,687500	-0,635376
1768,593750	-0,633240
1768,500000	-0,670471
1768,406250	-0,659180
1768,312500	-0,653076
1768,218750	-0,607910
1768,125000	-0,650024
1768,031250	-0,671387
1767,937500	-0,635071
1767,843750	-0,635986
1767,750000	-0,633545
1767,656250	-0,641174
1767,562500	-0,647583
1767,468750	-0,633545
1767,375000	-0,632934
1767,281250	-0,639038
1767,187500	-0,643310
1767,093750	-0,634460
1767,000000	-0,632629
1766,906250	-0,669861
1766,812500	-0,633240
1766,718750	-0,630493
1766,625000	-0,582580
1766,531250	-0,582275
1766,437500	-0,661011
1766,343750	-0,650330
1766,250000	-0,687256
1766,156250	-0,687256
1766,062500	-0,649719
1765,968750	-0,632629
1765,875000	-0,638733
1765,781250	-0,637817
1765,687500	-0,637817
1765,593750	-0,638428
1765,500000	-0,656128
1765,406250	-0,645447
1765,312500	-0,610351
1765,218750	-0,631714
1765,125000	-0,650635
1765,031250	-0,622559
1764,937500	-0,636597
1764,843750	-0,635681
1764,750000	-0,647888
1764,656250	-0,624084
1764,562500	-0,658264
1764,468750	-0,632629
1764,375000	-0,634460
1764,281250	-0,672913
1764,187500	-0,628662
1764,093750	-0,663147
1764,000000	-0,661621
1763,906250	-0,632934
1763,812500	-0,648498
1763,718750	-0,625305
1763,625000	-0,658569
1763,531250	-0,656128
1763,437500	-0,638733
1763,343750	-0,656433
1763,250000	-0,656738
1763,156250	-0,656433
1763,062500	-0,627136
1762,968750	-0,664978
1762,875000	-0,634766
1762,781250	-0,640259
1762,687500	-0,640564
1762,593750	-0,640259
1762,500000	-0,624695
1762,406250	-0,646362
1762,312500	-0,641174
1762,218750	-0,626831
1762,125000	-0,608826
