0.000000	-0.059814
0.001000	-0.058288
0.002000	-0.056763
0.003000	-0.057983
0.004000	-0.055847
0.005000	-0.058288
0.006000	-0.057983
0.007000	-0.057068
0.008000	-0.057373
0.009000	-0.057983
0.010000	-0.057678
0.011000	-0.057983
0.012000	-0.058288
0.013000	-0.055237
0.014000	-0.057373
0.015000	-0.058899
0.016000	-0.057373
0.017000	-0.061035
0.018000	-0.061340
0.019000	-0.062256
0.020000	-0.061340
0.021000	-0.061035
0.022000	-0.060425
0.023000	-0.061340
0.024000	-0.060425
0.025000	-0.061035
0.026000	-0.062256
0.027000	-0.061951
0.028000	-0.061340
0.029000	-0.060120
0.030000	-0.060120
0.031000	-0.061035
0.032000	-0.061340
0.033000	-0.059814
0.034000	-0.061340
0.035000	-0.062866
0.036000	-0.061951
0.037000	-0.067139
0.038000	-0.067139
0.039000	-0.068664
0.040000	-0.066528
0.041000	-0.068054
0.042000	-0.067139
0.043000	-0.066223
0.044000	-0.065918
0.045000	-0.066223
0.046000	-0.068970
0.047000	-0.068664
0.048000	-0.066833
0.049000	-0.065308
0.050000	-0.065613
0.051000	-0.067139
0.052000	-0.068359
0.053000	-0.065613
0.054000	-0.067749
0.055000	-0.065918
0.056000	-0.064697
0.057000	-0.064697
0.058000	-0.065613
0.059000	-0.065002
0.060000	-0.065002
0.061000	-0.065613
0.062000	-0.065002
0.063000	-0.064392
0.064000	-0.067444
0.065000	-0.065613
0.066000	-0.065613
0.067000	-0.067139
0.068000	-0.065002
0.069000	-0.065613
0.070000	-0.065918
0.071000	-0.065918
0.072000	-0.065918
0.073000	-0.065918
0.074000	-0.065002
0.075000	-0.065002
0.076000	-0.064087
0.077000	-0.067139
0.078000	-0.065918
0.079000	-0.068054
0.080000	-0.065613
0.081000	-0.067139
0.082000	-0.065613
0.083000	-0.066833
0.084000	-0.066528
0.085000	-0.066833
0.086000	-0.067139
0.087000	-0.067139
0.088000	-0.064697
0.089000	-0.065002
0.090000	-0.064392
0.091000	-0.066833
0.092000	-0.066833
0.093000	-0.065308
0.094000	-0.066223
0.095000	-0.064697
0.096000	-0.066528
0.097000	-0.055237
0.098000	-0.056152
0.099000	-0.057983
0.100000	-0.057678
0.101000	-0.056763
0.102000	-0.056152
0.103000	-0.057068
0.104000	-0.056457
0.105000	-0.055542
0.106000	-0.056457
0.107000	-0.056457
0.108000	-0.058594
0.109000	-0.054932
0.110000	-0.056457
0.111000	-0.056457
0.112000	-0.056763
0.113000	-0.055237
0.114000	-0.057068
0.115000	-0.055847
0.116000	-0.057068
0.117000	-0.066223
0.118000	-0.067749
0.119000	-0.068359
0.120000	-0.067749
0.121000	-0.068664
0.122000	-0.066223
0.123000	-0.067749
0.124000	-0.068359
0.125000	-0.066223
0.126000	-0.068970
0.127000	-0.068054
0.128000	-0.067139
0.129000	-0.066223
0.130000	-0.066833
0.131000	-0.065613
0.132000	-0.068359
0.133000	-0.072632
0.134000	-0.069275
0.135000	-0.068359
0.136000	-0.066528
0.137000	-0.063476
0.138000	-0.062256
0.139000	-0.064087
0.140000	-0.061951
0.141000	-0.061340
0.142000	-0.060730
0.143000	-0.062866
0.144000	-0.061340
0.145000	-0.061645
0.146000	-0.061645
0.147000	-0.060120
0.148000	-0.061645
0.149000	-0.061035
0.150000	-0.061340
0.151000	-0.061645
0.152000	-0.061951
0.153000	-0.061645
0.154000	-0.061951
0.155000	-0.062256
0.156000	-0.061645
0.157000	-0.075378
0.158000	-0.073852
0.159000	-0.074768
0.160000	-0.073852
0.161000	-0.072327
0.162000	-0.073547
0.163000	-0.074463
0.164000	-0.074158
0.165000	-0.073547
0.166000	-0.073242
0.167000	-0.074768
0.168000	-0.075378
0.169000	-0.073852
0.170000	-0.075073
0.171000	-0.075684
0.172000	-0.074463
0.173000	-0.073852
