Zeitstempel: 18.9.2013 15:27:54
Signalquelle: Sample/Hold Verstärker
Modus: FM


Bemerkung: Durchlaufzeit 50s
FM
Strom Helmholtz 65mA
Amplitude 45mV
Richtung min->max
min Frequenz 9300Hz
max Frequenz 9700Hz

Frequenz in Hz	S/H-Signal in V
9300,125000	-0,671692
9300,250000	-0,670166
9300,375000	-0,687561
9300,500000	-0,697937
9300,625000	-0,681152
9300,750000	-0,674133
9300,875000	-0,680542
9301,000000	-0,718384
9301,125000	-0,668945
9301,250000	-0,639038
9301,375000	-0,638122
9301,500000	-0,687561
9301,625000	-0,704346
9301,750000	-0,682678
9301,875000	-0,668030
9302,000000	-0,667114
9302,125000	-0,692139
9302,250000	-0,668335
9302,375000	-0,690002
9302,500000	-0,688782
9302,625000	-0,644226
9302,750000	-0,675659
9302,875000	-0,689392
9303,000000	-0,678406
9303,125000	-0,680237
9303,250000	-0,685120
9303,375000	-0,717163
9303,500000	-0,675964
9303,625000	-0,660095
9303,750000	-0,659485
9303,875000	-0,686645
9304,000000	-0,681152
9304,125000	-0,725098
9304,250000	-0,725403
9304,375000	-0,694275
9304,500000	-0,676575
9304,625000	-0,692139
9304,750000	-0,681152
9304,875000	-0,685120
9305,000000	-0,654602
9305,125000	-0,706787
9305,250000	-0,693054
9305,375000	-0,693664
9305,500000	-0,702515
9305,625000	-0,675049
9305,750000	-0,710449
9305,875000	-0,705872
9306,000000	-0,706482
9306,125000	-0,662537
9306,250000	-0,689392
9306,375000	-0,730286
9306,500000	-0,731201
9306,625000	-0,701294
9306,750000	-0,693664
9306,875000	-0,675354
9307,000000	-0,695801
9307,125000	-0,696106
9307,250000	-0,672607
9307,375000	-0,724487
9307,500000	-0,713501
9307,625000	-0,663757
9307,750000	-0,664368
9307,875000	-0,659180
9308,000000	-0,659790
9308,125000	-0,717773
9308,250000	-0,716247
9308,375000	-0,695496
9308,500000	-0,667725
9308,625000	-0,674438
9308,750000	-0,697632
9308,875000	-0,675354
9309,000000	-0,692444
9309,125000	-0,673523
9309,250000	-0,704346
9309,375000	-0,703430
9309,500000	-0,679626
9309,625000	-0,657959
9309,750000	-0,697937
9309,875000	-0,673523
9310,000000	-0,673523
9310,125000	-0,699463
9310,250000	-0,666199
9310,375000	-0,685730
9310,500000	-0,680542
9310,625000	-0,682983
9310,750000	-0,690613
9310,875000	-0,651855
9311,000000	-0,707703
9311,125000	-0,707092
9311,250000	-0,659485
9311,375000	-0,700989
9311,500000	-0,683288
9311,625000	-0,710754
9311,750000	-0,712585
9311,875000	-0,690613
9312,000000	-0,676880
9312,125000	-0,673828
9312,250000	-0,673218
9312,375000	-0,672302
9312,500000	-0,680847
9312,625000	-0,666504
9312,750000	-0,665588
9312,875000	-0,664368
9313,000000	-0,663452
9313,125000	-0,688476
9313,250000	-0,679321
9313,375000	-0,679321
9313,500000	-0,679321
9313,625000	-0,668640
9313,750000	-0,667725
9313,875000	-0,680542
9314,000000	-0,680542
9314,125000	-0,680542
9314,250000	-0,721435
9314,375000	-0,697937
9314,500000	-0,697937
9314,625000	-0,703735
9314,750000	-0,676575
9314,875000	-0,671997
9315,000000	-0,676269
9315,125000	-0,677185
9315,250000	-0,675659
9315,375000	-0,682068
9315,500000	-0,694885
9315,625000	-0,693359
9315,750000	-0,714722
9315,875000	-0,653076
9316,000000	-0,668945
9316,125000	-0,703735
9316,250000	-0,702515
9316,375000	-0,666199
9316,500000	-0,666809
9316,625000	-0,667725
9316,750000	-0,663147
9316,875000	-0,660400
9317,000000	-0,674133
9317,125000	-0,684204
9317,250000	-0,653686
9317,375000	-0,653076
9317,500000	-0,686951
9317,625000	-0,675049
9317,750000	-0,694275
9317,875000	-0,677490
9318,000000	-0,679321
9318,125000	-0,671997
9318,250000	-0,651855
9318,375000	-0,640869
9318,500000	-0,637512
9318,625000	-0,699158
9318,750000	-0,672913
9318,875000	-0,690308
9319,000000	-0,685120
9319,125000	-0,684814
9319,250000	-0,682678
9319,375000	-0,686645
9319,500000	-0,654297
9319,625000	-0,653076
9319,750000	-0,663147
9319,875000	-0,678406
9320,000000	-0,655212
9320,125000	-0,703430
9320,250000	-0,702515
9320,375000	-0,628052
9320,500000	-0,662231
9320,625000	-0,694275
9320,750000	-0,689697
9320,875000	-0,680237
9321,000000	-0,706177
9321,125000	-0,677795
9321,250000	-0,672607
9321,375000	-0,672913
9321,500000	-0,680542
9321,625000	-0,694580
9321,750000	-0,700989
9321,875000	-0,670166
9322,000000	-0,672607
9322,125000	-0,651855
9322,250000	-0,703125
9322,375000	-0,688171
