Zeitstempel: 18.9.2013 15:08:43
Signalquelle: Sample/Hold Verstärker
Modus: FM


Bemerkung: Durchlaufzeit 50s
FM
Strom Helmholtz -45mA
Amplitude 45mV
Richtung min->max
min Frequenz 5400Hz
max Frequenz 5800Hz

Frequenz in Hz	S/H-Signal in V
5400,125000	-0,679321
5400,250000	-0,694580
5400,375000	-0,684509
5400,500000	-0,680847
5400,625000	-0,679321
5400,750000	-0,681152
5400,875000	-0,668945
5401,000000	-0,668945
5401,125000	-0,670166
5401,250000	-0,674744
5401,375000	-0,668335
5401,500000	-0,698852
5401,625000	-0,676880
5401,750000	-0,676269
5401,875000	-0,686035
5402,000000	-0,673523
5402,125000	-0,722046
5402,250000	-0,694885
5402,375000	-0,693664
5402,500000	-0,700378
5402,625000	-0,711670
5402,750000	-0,659485
5402,875000	-0,659180
5403,000000	-0,723572
5403,125000	-0,663452
5403,250000	-0,660400
5403,375000	-0,640259
5403,500000	-0,640259
5403,625000	-0,679626
5403,750000	-0,717468
5403,875000	-0,693970
5404,000000	-0,692139
5404,125000	-0,704651
5404,250000	-0,714416
5404,375000	-0,682983
5404,500000	-0,696716
5404,625000	-0,697021
5404,750000	-0,707092
5404,875000	-0,695801
5405,000000	-0,685120
5405,125000	-0,694580
5405,250000	-0,685120
5405,375000	-0,658264
5405,500000	-0,706482
5405,625000	-0,674133
5405,750000	-0,672302
5405,875000	-0,686951
5406,000000	-0,666504
5406,125000	-0,679932
5406,250000	-0,648804
5406,375000	-0,650024
5406,500000	-0,681457
5406,625000	-0,638428
5406,750000	-0,671081
5406,875000	-0,668945
5407,000000	-0,694580
5407,125000	-0,668945
5407,250000	-0,686035
5407,375000	-0,647888
5407,500000	-0,649414
5407,625000	-0,671387
5407,750000	-0,677185
5407,875000	-0,662842
5408,000000	-0,659790
5408,125000	-0,670471
5408,250000	-0,695190
5408,375000	-0,639343
5408,500000	-0,683288
5408,625000	-0,682983
5408,750000	-0,711059
5408,875000	-0,658874
5409,000000	-0,682678
5409,125000	-0,697632
5409,250000	-0,696411
5409,375000	-0,683594
5409,500000	-0,677185
5409,625000	-0,675659
5409,750000	-0,675354
5409,875000	-0,687256
5410,000000	-0,677795
5410,125000	-0,701904
5410,250000	-0,730286
5410,375000	-0,730896
5410,500000	-0,683899
5410,625000	-0,711975
5410,750000	-0,700378
5410,875000	-0,698547
5411,000000	-0,698852
5411,125000	-0,661621
5411,250000	-0,673218
5411,375000	-0,722961
5411,500000	-0,721130
5411,625000	-0,685120
5411,750000	-0,706787
5411,875000	-0,653686
5412,000000	-0,699768
5412,125000	-0,700684
5412,250000	-0,683899
5412,375000	-0,696106
5412,500000	-0,704346
5412,625000	-0,702820
5412,750000	-0,655212
5412,875000	-0,705566
5413,000000	-0,666504
5413,125000	-0,716553
5413,250000	-0,714416
5413,375000	-0,698547
5413,500000	-0,691528
5413,625000	-0,694885
5413,750000	-0,693970
5413,875000	-0,693359
5414,000000	-0,690308
5414,125000	-0,676880
5414,250000	-0,658569
5414,375000	-0,657959
5414,500000	-0,693054
5414,625000	-0,667114
5414,750000	-0,681152
5414,875000	-0,679932
5415,000000	-0,727539
5415,125000	-0,696411
5415,250000	-0,659180
5415,375000	-0,715332
5415,500000	-0,714416
5415,625000	-0,677185
5415,750000	-0,679626
5415,875000	-0,645752
5416,000000	-0,670166
5416,125000	-0,672913
5416,250000	-0,666809
5416,375000	-0,746460
5416,500000	-0,691528
5416,625000	-0,691528
5416,750000	-0,708923
5416,875000	-0,693664
5417,000000	-0,691833
5417,125000	-0,689697
5417,250000	-0,688171
5417,375000	-0,695190
5417,500000	-0,671997
5417,625000	-0,698547
5417,750000	-0,698242
5417,875000	-0,697021
5418,000000	-0,693054
5418,125000	-0,655212
5418,250000	-0,685120
5418,375000	-0,685425
5418,500000	-0,679626
5418,625000	-0,659485
5418,750000	-0,665283
5418,875000	-0,664978
5419,000000	-0,675354
5419,125000	-0,675659
5419,250000	-0,656433
5419,375000	-0,667419
5419,500000	-0,666809
5419,625000	-0,675354
5419,750000	-0,654602
5419,875000	-0,676880
5420,000000	-0,672913
5420,125000	-0,699158
5420,250000	-0,667725
5420,375000	-0,648498
5420,500000	-0,654602
5420,625000	-0,654602
5420,750000	-0,683594
5420,875000	-0,673828
5421,000000	-0,677795
5421,125000	-0,691833
5421,250000	-0,690613
5421,375000	-0,705566
5421,500000	-0,653992
5421,625000	-0,666504
5421,750000	-0,666504
5421,875000	-0,683288
5422,000000	-0,666809
5422,125000	-0,681152
5422,250000	-0,659485
5422,375000	-0,660705
5422,500000	-0,664368
5422,625000	-0,667114
5422,750000	-0,687256
5422,875000	-0,686035
5423,000000	-0,700378
5423,125000	-0,669556
5423,250000	-0,675964
5423,375000	-0,665893
5423,500000	-0,666504
5423,625000	-0,682983
5423,750000	-0,653992
5423,875000	-0,701294
5424,000000	-0,698242
5424,125000	-0,661621
5424,250000	-0,653076
5424,375000	-0,708923
5424,500000	-0,680237
5424,625000	-0,680237
5424,750000	-0,681152
5424,875000	-0,688782
5425,000000	-0,700073
5425,125000	-0,662231
5425,250000	-0,664062
5425,375000	-0,693054
5425,500000	-0,690308
5425,625000	-0,690308
5425,750000	-0,690002
5425,875000	-0,675354
5426,000000	-0,671387
5426,125000	-0,668030
5426,250000	-0,660095
5426,375000	-0,658569
5426,500000	-0,679321
5426,625000	-0,664062
5426,750000	-0,679932
5426,875000	-0,680237
5427,000000	-0,680847
5427,125000	-0,674133
5427,250000	-0,631409
5427,375000	-0,631409
5427,500000	-0,630188
5427,625000	-0,680847
5427,750000	-0,683899
5427,875000	-0,711670
5428,000000	-0,708923
5428,125000	-0,692444
5428,250000	-0,634155
5428,375000	-0,684204
5428,500000	-0,657349
5428,625000	-0,654907
5428,750000	-0,665588
5428,875000	-0,650635
5429,000000	-0,690308
5429,125000	-0,690918
5429,250000	-0,694275
5429,375000	-0,684509
5429,500000	-0,634460
5429,625000	-0,663757
5429,750000	-0,664062
5429,875000	-0,670166
5430,000000	-0,661011
5430,125000	-0,685730
5430,250000	-0,650635
5430,375000	-0,650940
5430,500000	-0,658264
5430,625000	-0,646973
5430,750000	-0,674438
5430,875000	-0,673218
5431,000000	-0,666199
5431,125000	-0,658264
5431,250000	-0,651245
5431,375000	-0,673218
5431,500000	-0,671692
5431,625000	-0,723267
5431,750000	-0,680237
5431,875000	-0,667114
5432,000000	-0,664673
5432,125000	-0,696716
5432,250000	-0,707397
5432,375000	-0,667725
5432,500000	-0,682983
5432,625000	-0,682373
5432,750000	-0,681457
5432,875000	-0,629272
5433,000000	-0,681152
5433,125000	-0,678406
5433,250000	-0,683594
5433,375000	-0,687561
5433,500000	-0,657349
5433,625000	-0,702209
5433,750000	-0,702209
5433,875000	-0,690002
5434,000000	-0,651855
5434,125000	-0,679016
5434,250000	-0,703735
5434,375000	-0,703125
5434,500000	-0,643005
5434,625000	-0,701599
5434,750000	-0,626526
5434,875000	-0,626831
5435,000000	-0,695496
5435,125000	-0,664368
5435,250000	-0,664062
5435,375000	-0,666504
5435,500000	-0,666809
5435,625000	-0,660400
5435,750000	-0,679932
5435,875000	-0,662231
5436,000000	-0,660095
5436,125000	-0,646973
5436,250000	-0,688476
5436,375000	-0,641174
5436,500000	-0,693970
5436,625000	-0,692749
5436,750000	-0,641479
5436,875000	-0,717468
5437,000000	-0,676269
5437,125000	-0,659485
5437,250000	-0,660400
5437,375000	-0,695190
5437,500000	-0,657654
5437,625000	-0,676269
5437,750000	-0,674744
5437,875000	-0,653381
5438,000000	-0,681763
5438,125000	-0,679321
5438,250000	-0,685120
5438,375000	-0,684814
5438,500000	-0,653992
5438,625000	-0,696106
5438,750000	-0,632324
5438,875000	-0,630188
5439,000000	-0,686645
5439,125000	-0,686645
5439,250000	-0,697632
5439,375000	-0,639954
5439,500000	-0,639343
5439,625000	-0,646973
5439,750000	-0,674744
5439,875000	-0,701599
5440,000000	-0,700989
5440,125000	-0,654907
5440,250000	-0,671081
5440,375000	-0,668640
5440,500000	-0,618286
5440,625000	-0,619812
5440,750000	-0,700989
5440,875000	-0,654297
5441,000000	-0,657654
5441,125000	-0,633240
5441,250000	-0,682678
5441,375000	-0,704040
5441,500000	-0,675659
5441,625000	-0,699768
5441,750000	-0,698852
5441,875000	-0,671997
5442,000000	-0,661926
5442,125000	-0,700684
5442,250000	-0,654602
5442,375000	-0,656128
5442,500000	-0,708008
5442,625000	-0,657654
5442,750000	-0,670166
5442,875000	-0,669250
5443,000000	-0,685730
5443,125000	-0,661011
5443,250000	-0,665588
5443,375000	-0,673523
5443,500000	-0,674744
5443,625000	-0,667419
5443,750000	-0,671081
5443,875000	-0,696716
5444,000000	-0,697327
5444,125000	-0,629272
5444,250000	-0,626221
5444,375000	-0,668030
5444,500000	-0,705261
5444,625000	-0,705261
5444,750000	-0,682068
5444,875000	-0,651550
5445,000000	-0,655212
5445,125000	-0,650330
5445,250000	-0,709228
5445,375000	-0,678406
5445,500000	-0,660400
5445,625000	-0,683899
5445,750000	-0,682678
5445,875000	-0,674744
5446,000000	-0,699768
5446,125000	-0,650330
5446,250000	-0,676575
5446,375000	-0,677185
5446,500000	-0,671692
5446,625000	-0,664062
5446,750000	-0,668640
5446,875000	-0,667725
5447,000000	-0,668030
5447,125000	-0,669250
5447,250000	-0,650330
5447,375000	-0,674133
5447,500000	-0,673828
5447,625000	-0,678406
5447,750000	-0,693054
5447,875000	-0,630798
5448,000000	-0,628967
5448,125000	-0,657349
5448,250000	-0,693359
5448,375000	-0,679626
5448,500000	-0,675354
5448,625000	-0,676575
5448,750000	-0,701294
5448,875000	-0,676575
5449,000000	-0,674438
5449,125000	-0,672302
5449,250000	-0,682373
5449,375000	-0,683288
5449,500000	-0,674744
5449,625000	-0,665588
5449,750000	-0,665893
5449,875000	-0,707703
5450,000000	-0,668335
5450,125000	-0,687561
5450,250000	-0,690308
5450,375000	-0,657654
5450,500000	-0,634155
5450,625000	-0,633545
5450,750000	-0,653992
5450,875000	-0,653992
5451,000000	-0,638122
5451,125000	-0,691833
5451,250000	-0,693970
5451,375000	-0,662842
5451,500000	-0,661926
5451,625000	-0,663452
5451,750000	-0,675354
5451,875000	-0,671692
5452,000000	-0,671692
5452,125000	-0,655212
5452,250000	-0,643616
5452,375000	-0,704651
5452,500000	-0,692139
5452,625000	-0,692749
5452,750000	-0,672607
5452,875000	-0,648193
5453,000000	-0,662537
5453,125000	-0,662842
5453,250000	-0,653992
5453,375000	-0,685730
5453,500000	-0,630798
5453,625000	-0,697327
5453,750000	-0,697021
5453,875000	-0,646057
5454,000000	-0,671997
5454,125000	-0,671081
5454,250000	-0,681152
5454,375000	-0,664368
5454,500000	-0,661316
5454,625000	-0,638733
5454,750000	-0,660095
5454,875000	-0,659485
5455,000000	-0,664673
5455,125000	-0,676575
5455,250000	-0,668640
5455,375000	-0,650024
5455,500000	-0,650024
5455,625000	-0,626831
5455,750000	-0,649414
5455,875000	-0,657349
5456,000000	-0,657043
5456,125000	-0,679016
5456,250000	-0,666504
5456,375000	-0,692444
5456,500000	-0,636291
5456,625000	-0,640564
5456,750000	-0,661011
5456,875000	-0,706787
5457,000000	-0,685730
5457,125000	-0,686340
5457,250000	-0,676880
5457,375000	-0,656128
5457,500000	-0,634460
5457,625000	-0,641479
5457,750000	-0,639038
