Zeitstempel: 18.9.2013 15:00:05
Signalquelle: Sample/Hold Verstärker
Modus: FM


Bemerkung: Durchlaufzeit 50s
FM
Strom Helmholtz 45mA
Amplitude 45mV
Richtung min<-max
min Frequenz 6600Hz
max Frequenz 7000Hz

Frequenz in Hz	S/H-Signal in V
6999.875000	-0.678406
6999.750000	-0.699768
6999.625000	-0.676880
6999.500000	-0.686951
6999.375000	-0.664368
6999.250000	-0.639343
6999.125000	-0.676269
6999.000000	-0.674744
6998.875000	-0.664368
6998.750000	-0.663147
6998.625000	-0.653992
6998.500000	-0.675964
6998.375000	-0.675659
6998.250000	-0.664368
6998.125000	-0.642395
6998.000000	-0.652466
6997.875000	-0.648498
6997.750000	-0.669861
6997.625000	-0.682373
6997.500000	-0.656433
6997.375000	-0.664368
6997.250000	-0.663452
6997.125000	-0.675964
6997.000000	-0.709839
6996.875000	-0.648193
6996.750000	-0.697632
6996.625000	-0.696106
6996.500000	-0.653381
6996.375000	-0.631103
6996.250000	-0.668030
6996.125000	-0.668945
6996.000000	-0.649719
6995.875000	-0.722351
6995.750000	-0.632019
6995.625000	-0.704040
6995.500000	-0.723267
6995.375000	-0.655517
6995.250000	-0.621033
6995.125000	-0.702209
6995.000000	-0.701599
6994.875000	-0.703735
6994.750000	-0.691833
6994.625000	-0.692444
6994.500000	-0.651550
6994.375000	-0.653686
6994.250000	-0.671997
6994.125000	-0.682068
6994.000000	-0.689392
6993.875000	-0.687256
6993.750000	-0.690308
6993.625000	-0.672302
6993.500000	-0.665893
6993.375000	-0.685730
6993.250000	-0.685425
6993.125000	-0.649719
6993.000000	-0.629883
6992.875000	-0.679626
6992.750000	-0.658874
6992.625000	-0.661926
6992.500000	-0.661011
6992.375000	-0.646667
6992.250000	-0.664368
6992.125000	-0.664368
6992.000000	-0.683288
6991.875000	-0.677185
6991.750000	-0.645447
6991.625000	-0.644836
6991.500000	-0.644836
6991.375000	-0.672302
6991.250000	-0.673218
6991.125000	-0.661316
6991.000000	-0.661926
6990.875000	-0.697632
6990.750000	-0.672302
6990.625000	-0.663452
6990.500000	-0.686035
6990.375000	-0.685425
6990.250000	-0.697937
6990.125000	-0.705261
6990.000000	-0.652466
6989.875000	-0.652466
6989.750000	-0.668945
6989.625000	-0.666504
6989.500000	-0.659790
6989.375000	-0.648498
6989.250000	-0.646973
6989.125000	-0.684204
6989.000000	-0.677795
6988.875000	-0.628662
6988.750000	-0.627136
6988.625000	-0.623169
6988.500000	-0.702820
6988.375000	-0.665283
6988.250000	-0.650635
6988.125000	-0.651550
6988.000000	-0.620422
6987.875000	-0.665893
6987.750000	-0.661011
6987.625000	-0.702820
6987.500000	-0.712280
6987.375000	-0.666199
6987.250000	-0.662231
6987.125000	-0.663757
6987.000000	-0.663452
6986.875000	-0.735474
6986.750000	-0.723572
6986.625000	-0.714111
6986.500000	-0.686035
6986.375000	-0.686645
6986.250000	-0.644531
6986.125000	-0.654297
6986.000000	-0.698547
6985.875000	-0.698242
6985.750000	-0.611572
6985.625000	-0.672302
6985.500000	-0.674133
6985.375000	-0.677490
6985.250000	-0.675659
6985.125000	-0.625000
6985.000000	-0.689697
6984.875000	-0.666199
6984.750000	-0.665588
6984.625000	-0.682068
6984.500000	-0.722961
6984.375000	-0.727844
6984.250000	-0.677185
6984.125000	-0.675659
6984.000000	-0.684509
6983.875000	-0.627441
6983.750000	-0.662231
6983.625000	-0.656128
6983.500000	-0.649414
6983.375000	-0.667114
6983.250000	-0.670471
6983.125000	-0.648498
6983.000000	-0.648804
6982.875000	-0.593567
6982.750000	-0.710144
6982.625000	-0.650940
6982.500000	-0.628662
6982.375000	-0.627441
6982.250000	-0.629272
6982.125000	-0.705566
6982.000000	-0.687256
6981.875000	-0.686951
6981.750000	-0.680237
