Zeitstempel: 18.9.2013 11:27:50
Signalquelle: Analysator
Abtastrate: 20000.00 Hz
Modus: TIME


Bemerkung: Frequenzzaehler 4706.795

Zeit in s	Analysatorsignal in V
0.011750	0.034485
0.011800	0.017090
0.011850	0.016785
0.011900	0.027161
0.011950	0.014038
0.012000	0.010986
0.012050	0.032349
0.012100	0.025940
0.012150	0.019226
0.012200	0.031128
0.012250	0.017700
0.012300	0.012207
0.012350	0.021362
0.012400	0.021973
0.012450	0.032044
0.012500	0.028992
0.012550	0.015259
0.012600	0.024414
0.012650	0.021362
0.012700	0.017700
0.012750	0.023804
0.012800	0.029297
0.012850	0.019531
0.012900	0.026550
0.012950	0.022278
0.013000	0.025330
0.013050	0.033264
0.013100	0.016785
0.013150	0.024719
0.013200	0.032959
0.013250	0.019531
0.013300	0.018311
0.013350	0.028381
0.013400	0.017700
0.013450	0.012512
0.013500	0.037537
0.013550	0.026550
0.013600	0.012207
0.013650	0.027771
0.013700	0.024414
0.013750	0.024109
0.013800	0.019226
0.013850	0.018616
0.013900	0.032044
0.013950	0.024719
0.014000	0.017700
0.014050	0.023499
0.014100	0.014954
0.014150	0.019531
0.014200	0.027771
0.014250	0.020752
0.014300	0.023193
0.014350	0.011902
0.014400	0.029907
0.014450	0.031433
0.014500	0.023804
0.014550	0.028076
0.014600	0.016480
0.014650	0.023193
0.014700	0.017090
0.014750	0.016174
0.014800	0.025330
0.014850	0.023193
0.014900	0.016785
0.014950	0.026245
0.015000	0.020752
0.015050	0.013733
0.015100	0.013733
0.015150	0.026245
0.015200	0.005493
0.015250	0.012817
0.015300	0.023499
0.015350	0.016174
0.015400	0.020752
0.015450	0.023499
0.015500	0.013428
0.015550	0.022583
0.015600	0.018311
0.015650	0.020752
0.015700	0.020752
0.015750	0.024414
0.015800	0.018311
0.015850	0.016174
0.015900	0.024719
0.015950	0.030823
0.016000	0.016480
0.016050	0.012817
0.016100	0.016480
0.016150	0.020447
0.016200	0.015869
0.016250	0.018921
0.016300	0.008545
0.016350	0.006104
0.016400	0.025635
0.016450	0.018311
0.016500	0.006714
0.016550	0.015259
0.016600	0.012817
0.016650	0.010681
0.016700	0.021362
0.016750	0.009461
0.016800	0.007324
0.016850	0.011902
0.016900	0.027161
0.016950	0.012512
0.017000	0.010071
0.017050	0.013123
0.017100	0.004578
0.017150	0.019837
0.017200	0.012512
0.017250	0.011292
0.017300	0.012817
0.017350	0.015259
0.017400	0.013428
0.017450	0.019837
0.017500	0.006409
0.017550	0.001221
0.017600	-0.001831
0.017650	0.027466
0.017700	0.010681
0.017750	0.006104
0.017800	0.010071
0.017850	0.008850
0.017900	0.006409
0.017950	0.001221
0.018000	0.010986
0.018050	0.015564
0.018100	0.005798
0.018150	0.010071
0.018200	0.006104
0.018250	0.001831
0.018300	0.018311
0.018350	0.019531
0.018400	0.002441
0.018450	0.014038
0.018500	-0.000610
0.018550	0.014343
0.018600	0.015869
0.018650	0.006409
0.018700	0.012512
0.018750	0.010376
0.018800	0.007629
0.018850	0.010681
0.018900	0.010681
0.018950	0.010986
0.019000	0.000610
0.019050	0.007935
0.019100	0.003967
0.019150	0.006714
0.019200	0.016174
0.019250	-0.000610
0.019300	0.000305
0.019350	0.003662
0.019400	-0.005188
0.019450	0.014649
0.019500	0.015869
0.019550	0.007935
0.019600	-0.004578
0.019650	-0.000610
0.019700	0.013733
0.019750	-0.007324
0.019800	0.003967
0.019850	-0.010986
0.019900	0.001526
0.019950	0.015564
0.020000	-0.003967
0.020050	-0.007934
0.020100	0.008240
0.020150	-0.010376
0.020200	-0.005493
0.020250	0.009766
0.020300	-0.013122
0.020350	-0.010681
0.020400	0.002136
0.020450	-0.009155
0.020500	0.002441
0.020550	-0.005493
0.020600	-0.010376
0.020650	-0.010071
0.020700	-0.012512
0.020750	-0.015869
0.020800	-0.014343
0.020850	-0.016174
0.020900	-0.027161
0.020950	-0.035095
0.021000	-0.026550
0.021050	-0.025940
0.021100	-0.040283
0.021150	-0.036621
0.021200	-0.044861
0.021250	-0.055542
0.021300	-0.054321
0.021350	-0.059814
0.021400	-0.061951
0.021450	-0.077515
0.021500	-0.088501
0.021550	-0.081482
0.021600	-0.084228
0.021650	-0.091247
0.021700	-0.097046
0.021750	-0.113220
0.021800	-0.127563
0.021850	-0.130920
0.021900	-0.145264
0.021950	-0.166626
0.022000	-0.167541
0.022050	-0.193787
0.022100	-0.206909
0.022150	-0.223999
0.022200	-0.251465
0.022250	-0.274353
0.022300	-0.291748
0.022350	-0.308533
0.022400	-0.317383
0.022450	-0.332642
0.022500	-0.347900
0.022550	-0.350037
0.022600	-0.361938
0.022650	-0.388184
0.022700	-0.399475
0.022750	-0.415344
0.022800	-0.438232
0.022850	-0.452576
0.022900	-0.464477
0.022950	-0.482483
0.023000	-0.504150
0.023050	-0.508423
0.023100	-0.517883
0.023150	-0.525818
0.023200	-0.529785
0.023250	-0.530090
0.023300	-0.525818
0.023350	-0.529785
0.023400	-0.544434
0.023450	-0.533447
0.023500	-0.519409
0.023550	-0.529480
0.023600	-0.525818
0.023650	-0.508118
0.023700	-0.509643
0.023750	-0.509033
0.023800	-0.503235
0.023850	-0.486450
0.023900	-0.470276
0.023950	-0.475464
0.024000	-0.454407
0.024050	-0.444641
0.024100	-0.417786
0.024150	-0.407104
0.024200	-0.385132
0.024250	-0.363769
0.024300	-0.339966
0.024350	-0.310669
0.024400	-0.290527
0.024450	-0.278931
0.024500	-0.263672
0.024550	-0.244141
0.024600	-0.210266
0.024650	-0.189819
0.024700	-0.165405
0.024750	-0.148315
0.024800	-0.133057
0.024850	-0.101623
0.024900	-0.078125
0.024950	-0.066528
0.025000	-0.059204
0.025050	-0.043030
0.025100	-0.020752
0.025150	-0.019836
0.025200	-0.024109
0.025250	-0.021973
0.025300	-0.023804
0.025350	-0.019226
0.025400	-0.024109
0.025450	-0.013733
0.025500	-0.022583
0.025550	-0.032349
0.025600	-0.045776
0.025650	-0.046692
0.025700	-0.048828
0.025750	-0.055237
0.025800	-0.064697
0.025850	-0.078735
0.025900	-0.096130
0.025950	-0.076599
0.026000	-0.103455
0.026050	-0.127563
0.026100	-0.160522
0.026150	-0.191040
0.026200	-0.206299
0.026250	-0.224304
0.026300	-0.240784
0.026350	-0.254822
0.026400	-0.266418
0.026450	-0.264587
0.026500	-0.268555
0.026550	-0.249634
0.026600	-0.234070
0.026650	-0.212402
0.026700	-0.170898
0.026750	-0.129089
0.026800	-0.101318
0.026850	-0.061340
0.026900	-0.030517
0.026950	0.010986
0.027000	0.005798
0.027050	-0.006103
0.027100	-0.008850
0.027150	-0.008545
0.027200	-0.003357
0.027250	0.003967
0.027300	0.004578
0.027350	0.017700
0.027400	0.028992
0.027450	0.014649
0.027500	0.020447
0.027550	0.019531
0.027600	0.002136
0.027650	0.011902
0.027700	0.017090
0.027750	0.003662
0.027800	0.025940
0.027850	0.021668
0.027900	0.017090
0.027950	0.019531
0.028000	0.013733
0.028050	0.016785
0.028100	0.022278
0.028150	0.038757
0.028200	0.033569
0.028250	0.016480
0.028300	0.036621
0.028350	0.016785
0.028400	0.023499
0.028450	0.031433
0.028500	0.012207
0.028550	0.029602
0.028600	0.025330
0.028650	0.027466
0.028700	0.031433
0.028750	0.035400
0.028800	0.023804
0.028850	0.025635
0.028900	0.035400
0.028950	0.019226
0.029000	0.030823
0.029050	0.041809
0.029100	0.013123
0.029150	0.032654
0.029200	0.042725
0.029250	0.016174
0.029300	0.025025
0.029350	0.031738
0.029400	0.022888
0.029450	0.037842
0.029500	0.033875
0.029550	0.022888
0.029600	0.029907
0.029650	0.022278
0.029700	0.031433
0.029750	0.033264
0.029800	0.031128
0.029850	0.035400
0.029900	0.034790
0.029950	0.026856
0.030000	0.028687
0.030050	0.034180
0.030100	0.017395
0.030150	0.024719
0.030200	0.025330
0.030250	0.030823
0.030300	0.027161
0.030350	0.025025
0.030400	0.024109
0.030450	0.034485
0.030500	0.039673
0.030550	0.022888
0.030600	0.019531
0.030650	0.024719
0.030700	0.032654
0.030750	0.015564
0.030800	0.027161
0.030850	0.020752
0.030900	0.018921
0.030950	0.026245
0.031000	0.011292
0.031050	0.022278
0.031100	0.027466
0.031150	0.012512
0.031200	0.024719
0.031250	0.029907
0.031300	0.014343
0.031350	0.026245
0.031400	0.023193
0.031450	0.007324
0.031500	0.025635
0.031550	0.031128
0.031600	0.018005
0.031650	0.034180
0.031700	0.017090
0.031750	0.017700
0.031800	0.029297
0.031850	0.017090
0.031900	0.017700
0.031950	0.032349
0.032000	0.007935
0.032050	0.017090
0.032100	0.033264
0.032150	0.005493
0.032200	0.026856
0.032250	0.030518
0.032300	0.012207
0.032350	0.022583
0.032400	0.017395
0.032450	0.021362
0.032500	0.031738
0.032550	0.026245
0.032600	0.021668
0.032650	0.019226
0.032700	0.012512
0.032750	0.018921
0.032800	0.023193
0.032850	0.024719
0.032900	0.018921
0.032950	0.013123
0.033000	0.023499
0.033050	0.022278
0.033100	0.014649
0.033150	0.020752
0.033200	0.024109
0.033250	0.020752
0.033300	0.029602
0.033350	0.029907
0.033400	0.045166
0.033450	0.008545
0.033500	0.003967
0.033550	0.033264
0.033600	0.019531
0.033650	0.019531
0.033700	0.023804
0.033750	0.021668
0.033800	0.025940
0.033850	0.025635
0.033900	0.019837
0.033950	0.024719
0.034000	0.032044
0.034050	0.014343
0.034100	0.030518
0.034150	0.024109
0.034200	0.007629
0.034250	0.030212
0.034300	0.028992
0.034350	0.023804
0.034400	0.020447
0.034450	0.021057
0.034500	0.010681
0.034550	0.016480
0.034600	0.035400
0.034650	0.016174
0.034700	0.009461
0.034750	0.026245
0.034800	0.007629
0.034850	0.025025
0.034900	0.026550
0.034950	0.019837
0.035000	0.035706
0.035050	0.021973
0.035100	0.012817
0.035150	0.021362
0.035200	0.016480
0.035250	0.012207
0.035300	0.022278
0.035350	0.014954
0.035400	0.017090
0.035450	0.032654
0.035500	0.028381
0.035550	0.007019
0.035600	0.013733
0.035650	0.012817
0.035700	0.019531
0.035750	0.030518
0.035800	0.023499
0.035850	0.015259
0.035900	0.014954
0.035950	0.021362
0.036000	0.029297
0.036050	0.020752
0.036100	0.008240
0.036150	0.015259
0.036200	0.010681
0.036250	0.014038
0.036300	0.010376
0.036350	0.019531
0.036400	0.000000
0.036450	0.007324
0.036500	0.020752
0.036550	0.011292
0.036600	0.013123
0.036650	0.010681
0.036700	0.015869
0.036750	0.011597
0.036800	0.011902
0.036850	0.015564
0.036900	0.020752
0.036950	0.007629
0.037000	0.011292
0.037050	0.020142
0.037100	0.001526
0.037150	0.007019
0.037200	0.017395
0.037250	0.012207
0.037300	0.002747
0.037350	0.016785
0.037400	0.010681
0.037450	0.004273
0.037500	0.016785
0.037550	0.004578
0.037600	0.010681
0.037650	0.016785
0.037700	0.003662
0.037750	0.007629
0.037800	0.014649
0.037850	-0.009460
0.037900	0.018005
0.037950	0.021973
0.038000	-0.007934
0.038050	0.003662
0.038100	0.025635
0.038150	0.004273
0.038200	-0.001526
0.038250	0.013733
0.038300	0.001221
0.038350	0.007324
0.038400	0.007935
0.038450	0.005798
0.038500	0.015869
0.038550	0.006409
0.038600	0.018005
0.038650	0.013428
0.038700	0.007019
0.038750	0.007324
0.038800	0.014038
0.038850	0.014954
0.038900	0.013123
0.038950	0.015259
0.039000	0.009461
0.039050	-0.000305
0.039100	0.002747
0.039150	0.012207
0.039200	0.007324
0.039250	0.005798
0.039300	0.003052
0.039350	0.000916
0.039400	0.007629
0.039450	0.010071
0.039500	-0.006409
0.039550	-0.004883
0.039600	0.008240
0.039650	-0.005493
0.039700	-0.010986
0.039750	0.012817
0.039800	0.010376
0.039850	0.004578
0.039900	-0.006714
0.039950	0.003967
0.040000	0.012817
0.040050	-0.006409
0.040100	-0.021973
0.040150	-0.000915
0.040200	0.007019
0.040250	0.007629
0.040300	-0.003357
0.040350	-0.002136
0.040400	-0.007019
0.040450	0.000916
0.040500	-0.007629
0.040550	-0.006714
0.040600	-0.013122
0.040650	-0.018616
0.040700	-0.010376
0.040750	-0.008545
0.040800	-0.016479
0.040850	-0.012512
0.040900	-0.016174
0.040950	-0.017395
0.041000	-0.009155
0.041050	-0.022888
0.041100	-0.031128
0.041150	-0.020752
0.041200	-0.018616
0.041250	-0.030212
0.041300	-0.036011
0.041350	-0.036621
0.041400	-0.048218
0.041450	-0.054016
0.041500	-0.054932
0.041550	-0.069580
0.041600	-0.090942
0.041650	-0.098572
0.041700	-0.107727
0.041750	-0.117493
0.041800	-0.122375
0.041850	-0.130005
0.041900	-0.130310
0.041950	-0.144043
0.042000	-0.160522
0.042050	-0.169983
0.042100	-0.190430
0.042150	-0.212097
0.042200	-0.230713
0.042250	-0.253601
0.042300	-0.261841
0.042350	-0.285034
0.042400	-0.303345
0.042450	-0.334778
0.042500	-0.351257
0.042550	-0.374451
0.042600	-0.396118
0.042650	-0.419311
0.042700	-0.430298
0.042750	-0.434265
0.042800	-0.454101
0.042850	-0.478516
0.042900	-0.476074
0.042950	-0.487366
0.043000	-0.507202
0.043050	-0.516968
0.043100	-0.525818
0.043150	-0.535583
0.043200	-0.539856
0.043250	-0.537720
0.043300	-0.542908
0.043350	-0.534363
0.043400	-0.543823
0.043450	-0.546875
0.043500	-0.535583
0.043550	-0.534363
0.043600	-0.523987
0.043650	-0.514831
0.043700	-0.503845
0.043750	-0.506897
0.043800	-0.484924
0.043850	-0.469055
0.043900	-0.455017
0.043950	-0.446167
0.044000	-0.436706
0.044050	-0.426636
0.044100	-0.400696
0.044150	-0.378723
0.044200	-0.367432
0.044250	-0.354614
0.044300	-0.334167
0.044350	-0.317078
0.044400	-0.304260
0.044450	-0.279236
0.044500	-0.261841
0.044550	-0.241394
0.044600	-0.230408
0.044650	-0.205688
0.044700	-0.189819
0.044750	-0.171204
0.044800	-0.148010
0.044850	-0.133667
0.044900	-0.113525
0.044950	-0.086670
0.045000	-0.054016
0.045050	-0.046387
0.045100	-0.028381
0.045150	-0.016785
0.045200	-0.015869
0.045250	-0.028686
0.045300	-0.030517
0.045350	-0.035095
0.045400	-0.037842
0.045450	-0.025635
0.045500	-0.021973
0.045550	-0.023193
0.045600	-0.036926
0.045650	-0.062256
0.045700	-0.066223
0.045750	-0.077820
0.045800	-0.085449
0.045850	-0.083313
0.045900	-0.093079
0.045950	-0.147705
0.046000	-0.158691
0.046050	-0.166321
0.046100	-0.186767
0.046150	-0.191650
0.046200	-0.211792
0.046250	-0.230408
0.046300	-0.249634
0.046350	-0.265503
0.046400	-0.283508
0.046450	-0.284729
0.046500	-0.271301
0.046550	-0.252685
0.046600	-0.238647
0.046650	-0.224609
0.046700	-0.186767
0.046750	-0.151672
0.046800	-0.106506
0.046850	-0.067749
0.046900	-0.024414
0.046950	0.003052
0.047000	0.007019
0.047050	-0.007934
0.047100	0.000610
0.047150	0.004578
0.047200	0.001526
0.047250	0.003662
0.047300	0.014343
0.047350	0.012817
0.047400	0.006714
0.047450	0.018921
0.047500	0.021668
0.047550	0.021362
0.047600	0.014954
0.047650	0.020447
0.047700	0.012817
0.047750	0.020752
0.047800	0.024414
0.047850	0.008545
0.047900	0.016785
0.047950	0.022583
0.048000	0.016174
0.048050	0.024109
0.048100	0.017090
0.048150	0.023804
0.048200	0.030823
0.048250	0.021362
0.048300	0.008240
0.048350	0.030518
0.048400	0.030518
0.048450	0.021973
0.048500	0.032349
0.048550	0.026550
0.048600	0.028076
0.048650	0.032959
0.048700	0.036621
0.048750	0.033569
0.048800	0.027466
0.048850	0.032349
0.048900	0.022888
0.048950	0.034485
0.049000	0.033875
0.049050	0.028992
0.049100	0.033569
0.049150	0.022888
0.049200	0.028992
0.049250	0.030518
0.049300	0.029907
0.049350	0.024109
0.049400	0.035400
0.049450	0.032959
0.049500	0.034485
0.049550	0.037232
0.049600	0.025330
0.049650	0.029297
0.049700	0.030212
0.049750	0.013123
0.049800	0.034180
0.049850	0.034790
0.049900	0.013428
0.049950	0.031433
0.050000	0.035706
0.050050	0.025635
0.050100	0.036316
0.050150	0.039063
0.050200	0.016785
0.050250	0.026245
0.050300	0.034485
0.050350	0.025025
0.050400	0.028687
0.050450	0.028076
0.050500	0.028076
0.050550	0.032654
0.050600	0.015869
0.050650	0.024414
0.050700	0.027466
0.050750	0.022583
0.050800	0.027161
0.050850	0.018311
0.050900	0.024719
0.050950	0.028076
0.051000	0.025940
0.051050	0.015564
0.051100	0.010071
0.051150	0.029297
0.051200	0.026550
0.051250	0.016174
0.051300	0.018921
0.051350	0.021973
0.051400	0.037537
0.051450	0.025940
0.051500	0.009766
0.051550	0.020142
0.051600	0.023499
0.051650	0.014954
0.051700	0.028381
0.051750	0.037537
0.051800	0.021057
0.051850	0.021973
0.051900	0.034790
0.051950	0.010681
0.052000	0.018005
0.052050	0.027466
0.052100	0.011902
0.052150	0.016480
0.052200	0.016174
0.052250	0.024414
0.052300	0.021668
0.052350	0.026550
0.052400	0.021973
0.052450	0.021973
0.052500	0.021362
0.052550	0.014649
0.052600	0.029602
0.052650	0.016174
0.052700	0.022888
0.052750	0.034790
0.052800	0.022888
0.052850	0.015564
0.052900	0.008850
0.052950	0.018616
0.053000	0.028076
0.053050	0.023193
0.053100	0.022278
0.053150	0.032959
0.053200	0.028992
0.053250	0.015869
0.053300	0.023804
0.053350	0.025940
0.053400	0.020142
0.053450	0.031433
0.053500	0.028687
0.053550	0.012512
0.053600	0.027161
0.053650	0.036926
0.053700	0.019531
0.053750	0.028992
0.053800	0.023804
0.053850	0.020142
0.053900	0.020752
0.053950	0.029297
0.054000	0.009766
0.054050	0.015869
0.054100	0.024414
0.054150	0.012817
0.054200	0.021973
0.054250	0.015564
0.054300	0.012207
0.054350	0.032349
0.054400	0.014649
0.054450	0.018005
0.054500	0.024109
0.054550	0.005493
0.054600	0.015259
0.054650	0.030212
0.054700	0.010986
0.054750	0.025025
0.054800	0.027161
0.054850	0.010376
0.054900	0.014343
0.054950	0.021668
0.055000	0.014954
0.055050	0.026856
0.055100	0.029907
0.055150	0.007935
0.055200	0.027771
0.055250	0.029297
0.055300	0.016174
0.055350	0.018005
0.055400	0.011597
0.055450	0.016174
0.055500	0.015869
0.055550	0.011597
0.055600	0.013733
0.055650	0.021362
0.055700	0.019837
0.055750	0.021057
0.055800	0.017700
0.055850	0.010376
0.055900	0.013123
0.055950	0.027161
0.056000	0.014038
0.056050	0.017090
0.056100	0.033569
0.056150	0.010681
0.056200	0.013123
0.056250	0.021057
0.056300	0.013123
0.056350	0.017090
0.056400	0.006104
0.056450	0.005188
0.056500	0.009461
0.056550	0.014649
0.056600	0.011902
0.056650	0.021973
0.056700	0.019837
0.056750	0.008240
0.056800	0.022888
0.056850	0.023804
0.056900	0.010986
0.056950	0.008850
0.057000	0.016785
0.057050	0.012817
0.057100	0.014038
0.057150	0.011902
0.057200	0.023193
0.057250	0.012207
0.057300	0.005188
0.057350	0.014649
0.057400	0.011902
0.057450	-0.000305
0.057500	0.011902
0.057550	0.025330
0.057600	0.007324
0.057650	0.004273
0.057700	0.012207
0.057750	0.012817
0.057800	-0.005798
0.057850	0.006409
0.057900	0.008850
0.057950	0.013123
0.058000	0.002747
0.058050	-0.007629
0.058100	0.014038
0.058150	0.023193
0.058200	-0.004578
0.058250	0.006409
0.058300	0.024109
0.058350	0.010681
0.058400	-0.002136
0.058450	-0.003052
0.058500	0.000305
0.058550	0.015259
0.058600	0.019837
0.058650	-0.005798
0.058700	0.006104
0.058750	0.019837
0.058800	0.002747
0.058850	0.009766
0.058900	0.010681
0.058950	0.016174
0.059000	0.013123
0.059050	0.008545
0.059100	0.010681
0.059150	0.010071
0.059200	-0.006103
0.059250	0.014343
0.059300	0.022583
0.059350	-0.001831
0.059400	0.006409
0.059450	0.021973
0.059500	0.002441
0.059550	-0.003357
0.059600	0.012207
0.059650	-0.002136
0.059700	0.003357
0.059750	0.014343
0.059800	0.006409
0.059850	-0.011291
0.059900	-0.003662
0.059950	-0.002746
0.060000	-0.003052
0.060050	-0.000610
0.060100	-0.003357
0.060150	-0.001831
0.060200	0.003662
0.060250	-0.004272
0.060300	-0.008545
0.060350	0.006104
0.060400	-0.019531
0.060450	-0.006409
0.060500	0.002747
0.060550	-0.019836
0.060600	-0.016785
0.060650	-0.000610
0.060700	-0.025635
0.060750	-0.019836
0.060800	-0.019226
0.060850	-0.020142
0.060900	-0.026855
0.060950	-0.015259
0.061000	-0.016174
0.061050	-0.023193
0.061100	-0.032349
0.061150	-0.039673
0.061200	-0.044861
0.061250	-0.045166
0.061300	-0.049744
0.061350	-0.049133
0.061400	-0.051575
0.061450	-0.049438
0.061500	-0.061340
0.061550	-0.065002
0.061600	-0.081482
0.061650	-0.099182
0.061700	-0.105591
0.061750	-0.114441
0.061800	-0.122986
0.061850	-0.138855
0.061900	-0.151977
0.061950	-0.184021
0.062000	-0.209656
0.062050	-0.219116
0.062100	-0.224609
0.062150	-0.231323
0.062200	-0.242920
0.062250	-0.269470
0.062300	-0.272522
0.062350	-0.276184
0.062400	-0.297851
0.062450	-0.317383
0.062500	-0.329590
0.062550	-0.348205
0.062600	-0.365906
0.062650	-0.379028
0.062700	-0.391846
0.062750	-0.401611
0.062800	-0.421448
0.062850	-0.436401
0.062900	-0.450745
0.062950	-0.470581
0.063000	-0.473633
0.063050	-0.480347
0.063100	-0.494080
0.063150	-0.494995
0.063200	-0.503540
0.063250	-0.522461
0.063300	-0.535278
0.063350	-0.546265
0.063400	-0.543518
0.063450	-0.538025
0.063500	-0.534363
0.063550	-0.525818
0.063600	-0.521851
0.063650	-0.530701
0.063700	-0.524902
0.063750	-0.516968
0.063800	-0.504150
0.063850	-0.477905
0.063900	-0.462341
0.063950	-0.464477
0.064000	-0.452576
0.064050	-0.435181
0.064100	-0.422668
0.064150	-0.411987
0.064200	-0.390625
0.064250	-0.386658
0.064300	-0.368652
0.064350	-0.351257
0.064400	-0.325012
0.064450	-0.291748
0.064500	-0.274658
0.064550	-0.271606
0.064600	-0.239868
0.064650	-0.203857
0.064700	-0.166931
0.064750	-0.138245
0.064800	-0.112610
0.064850	-0.088501
0.064900	-0.079651
0.064950	-0.057983
0.065000	-0.045166
0.065050	-0.020447
0.065100	-0.022583
0.065150	-0.019226
0.065200	-0.021362
0.065250	-0.021667
0.065300	-0.016479
0.065350	-0.018310
0.065400	-0.027161
0.065450	-0.029297
0.065500	-0.032043
0.065550	-0.039978
0.065600	-0.045471
0.065650	-0.052185
0.065700	-0.055237
0.065750	-0.049744
0.065800	-0.056152
0.065850	-0.074158
0.065900	-0.063782
0.065950	-0.035400
0.066000	-0.067139
0.066050	-0.095825
0.066100	-0.124206
