Zeitstempel: 18.9.2013 14:57:55
Signalquelle: Sample/Hold Verstärker
Modus: FM


Bemerkung: Durchlaufzeit 50s
FM
Strom Helmholtz 45mA
Amplitude 45mV
Richtung min->max
min Frequenz 6600Hz
max Frequenz 7000Hz

Frequenz in Hz	S/H-Signal in V
6600,125000	-0,701904
6600,250000	-0,683594
6600,375000	-0,628357
6600,500000	-0,628662
6600,625000	-0,635376
6600,750000	-0,641174
6600,875000	-0,667725
6601,000000	-0,660705
6601,125000	-0,659790
6601,250000	-0,640259
6601,375000	-0,666199
6601,500000	-0,679016
6601,625000	-0,678406
6601,750000	-0,683288
6601,875000	-0,677795
6602,000000	-0,674438
6602,125000	-0,669861
6602,250000	-0,670776
6602,375000	-0,660705
6602,500000	-0,682068
6602,625000	-0,651245
6602,750000	-0,653381
6602,875000	-0,666809
6603,000000	-0,651245
6603,125000	-0,683899
6603,250000	-0,649719
6603,375000	-0,647583
6603,500000	-0,695190
6603,625000	-0,637817
6603,750000	-0,682068
6603,875000	-0,680847
6604,000000	-0,696411
6604,125000	-0,660095
6604,250000	-0,671081
6604,375000	-0,690918
6604,500000	-0,690918
6604,625000	-0,666199
6604,750000	-0,684204
6604,875000	-0,654907
6605,000000	-0,701904
6605,125000	-0,682373
6605,250000	-0,669861
6605,375000	-0,664978
6605,500000	-0,671081
6605,625000	-0,672302
6605,750000	-0,647583
6605,875000	-0,679626
6606,000000	-0,639648
6606,125000	-0,646667
6606,250000	-0,645752
6606,375000	-0,645752
6606,500000	-0,678406
6606,625000	-0,639343
6606,750000	-0,638428
6606,875000	-0,657349
6607,000000	-0,676269
6607,125000	-0,677795
6607,250000	-0,692749
6607,375000	-0,692139
6607,500000	-0,656738
6607,625000	-0,670166
6607,750000	-0,687561
6607,875000	-0,682678
6608,000000	-0,682068
6608,125000	-0,638733
6608,250000	-0,681763
6608,375000	-0,668945
6608,500000	-0,668030
6608,625000	-0,719910
6608,750000	-0,688476
6608,875000	-0,665588
6609,000000	-0,685120
6609,125000	-0,686951
6609,250000	-0,671997
6609,375000	-0,676880
6609,500000	-0,681457
6609,625000	-0,678406
6609,750000	-0,666809
6609,875000	-0,693359
6610,000000	-0,697327
6610,125000	-0,663147
6610,250000	-0,660400
6610,375000	-0,671692
6610,500000	-0,609131
6610,625000	-0,651550
6610,750000	-0,674744
6610,875000	-0,677490
6611,000000	-0,678406
6611,125000	-0,680237
6611,250000	-0,671997
6611,375000	-0,673218
6611,500000	-0,656128
6611,625000	-0,668640
6611,750000	-0,669861
6611,875000	-0,664368
6612,000000	-0,663757
6612,125000	-0,644836
6612,250000	-0,682373
6612,375000	-0,700073
6612,500000	-0,697937
6612,625000	-0,628662
6612,750000	-0,666504
6612,875000	-0,663452
6613,000000	-0,684509
6613,125000	-0,684204
6613,250000	-0,699768
6613,375000	-0,690308
6613,500000	-0,692749
6613,625000	-0,687866
6613,750000	-0,675964
6613,875000	-0,697937
6614,000000	-0,667419
6614,125000	-0,670776
6614,250000	-0,672302
6614,375000	-0,675354
6614,500000	-0,659180
6614,625000	-0,698242
6614,750000	-0,671997
6614,875000	-0,673218
6615,000000	-0,684204
6615,125000	-0,671692
6615,250000	-0,662842
6615,375000	-0,660705
6615,500000	-0,686035
6615,625000	-0,674133
6615,750000	-0,657043
6615,875000	-0,668335
6616,000000	-0,666809
6616,125000	-0,666809
6616,250000	-0,677795
6616,375000	-0,666504
6616,500000	-0,661926
6616,625000	-0,641479
6616,750000	-0,671692
6616,875000	-0,682373
6617,000000	-0,673523
6617,125000	-0,674744
6617,250000	-0,651550
6617,375000	-0,688171
6617,500000	-0,672913
6617,625000	-0,662842
6617,750000	-0,664368
6617,875000	-0,655212
6618,000000	-0,690002
6618,125000	-0,656433
6618,250000	-0,653686
6618,375000	-0,679016
6618,500000	-0,672607
6618,625000	-0,666199
6618,750000	-0,657959
6618,875000	-0,656738
6619,000000	-0,663147
6619,125000	-0,688782
6619,250000	-0,681457
6619,375000	-0,680542
6619,500000	-0,690308
6619,625000	-0,683899
6619,750000	-0,689392
6619,875000	-0,686340
6620,000000	-0,685120
6620,125000	-0,685120
6620,250000	-0,685120
6620,375000	-0,643616
6620,500000	-0,674744
6620,625000	-0,678406
6620,750000	-0,634155
6620,875000	-0,664978
6621,000000	-0,676269
6621,125000	-0,677185
6621,250000	-0,675964
6621,375000	-0,678711
6621,500000	-0,669861
6621,625000	-0,659485
6621,750000	-0,657959
6621,875000	-0,667419
6622,000000	-0,649414
6622,125000	-0,657959
6622,250000	-0,657349
6622,375000	-0,661316
6622,500000	-0,630188
6622,625000	-0,666809
6622,750000	-0,653076
6622,875000	-0,654297
6623,000000	-0,664368
6623,125000	-0,695190
6623,250000	-0,680847
6623,375000	-0,676575
6623,500000	-0,690308
6623,625000	-0,662842
6623,750000	-0,654297
6623,875000	-0,669556
6624,000000	-0,669250
6624,125000	-0,656128
6624,250000	-0,670471
6624,375000	-0,667725
6624,500000	-0,655517
6624,625000	-0,654602
6624,750000	-0,667419
6624,875000	-0,635376
6625,000000	-0,665893
6625,125000	-0,666199
6625,250000	-0,683899
6625,375000	-0,662231
6625,500000	-0,668335
6625,625000	-0,668640
6625,750000	-0,669250
6625,875000	-0,668335
6626,000000	-0,677490
6626,125000	-0,651245
6626,250000	-0,650330
6626,375000	-0,661316
6626,500000	-0,628967
6626,625000	-0,664673
6626,750000	-0,606079
6626,875000	-0,605774
6627,000000	-0,653686
6627,125000	-0,650330
6627,250000	-0,636902
6627,375000	-0,635071
6627,500000	-0,639648
6627,625000	-0,653686
6627,750000	-0,659790
6627,875000	-0,650024
6628,000000	-0,649719
6628,125000	-0,665588
6628,250000	-0,660705
6628,375000	-0,691833
6628,500000	-0,632019
6628,625000	-0,682068
6628,750000	-0,672913
6628,875000	-0,704346
6629,000000	-0,682983
6629,125000	-0,681457
6629,250000	-0,697327
6629,375000	-0,661011
6629,500000	-0,679626
6629,625000	-0,668335
6629,750000	-0,668335
6629,875000	-0,676880
6630,000000	-0,671997
6630,125000	-0,679932
6630,250000	-0,681152
6630,375000	-0,662537
6630,500000	-0,643616
6630,625000	-0,674744
