Zeitstempel: 18.9.2013 13:16:48
Signalquelle: Sample/Hold Verstärker
Modus: FM


Bemerkung: Durchlaufzeit 100s
FM
Amplitude 30mV
Richtung min->max
min Frequenz 1300Hz
max Frequenz 1700Hz

Frequenz in Hz	S/H-Signal in V
1300.062500	-0.655823
1300.125000	-0.626831
1300.187500	-0.654602
1300.250000	-0.680237
1300.312500	-0.678711
1300.375000	-0.665588
1300.437500	-0.595093
1300.500000	-0.647888
1300.562500	-0.664368
1300.625000	-0.662842
1300.687500	-0.632324
1300.750000	-0.607605
1300.812500	-0.677795
1300.875000	-0.656128
1300.937500	-0.656738
1301.000000	-0.630798
1301.062500	-0.666199
1301.125000	-0.643310
1301.187500	-0.645447
1301.250000	-0.614014
1301.312500	-0.640259
1301.375000	-0.652466
1301.437500	-0.677795
1301.500000	-0.676575
1301.562500	-0.629272
1301.625000	-0.677490
1301.687500	-0.637512
1301.750000	-0.593872
1301.812500	-0.633240
1301.875000	-0.647888
1301.937500	-0.672607
1302.000000	-0.664673
1302.062500	-0.661926
1302.125000	-0.648193
1302.187500	-0.624390
1302.250000	-0.646057
1302.312500	-0.665893
1302.375000	-0.665283
1302.437500	-0.665283
1302.500000	-0.675354
1302.562500	-0.610046
1302.625000	-0.612183
1302.687500	-0.639648
1302.750000	-0.640259
1302.812500	-0.653992
1302.875000	-0.661316
1302.937500	-0.660095
1303.000000	-0.645447
1303.062500	-0.635376
1303.125000	-0.650940
1303.187500	-0.646667
1303.250000	-0.657654
1303.312500	-0.641785
1303.375000	-0.661316
1303.437500	-0.661316
1303.500000	-0.661316
1303.562500	-0.654602
1303.625000	-0.615539
1303.687500	-0.645752
1303.750000	-0.624084
1303.812500	-0.627136
1303.875000	-0.594788
1303.937500	-0.662537
1304.000000	-0.633545
1304.062500	-0.630798
1304.125000	-0.646667
1304.187500	-0.635376
1304.250000	-0.616150
1304.312500	-0.641479
1304.375000	-0.641174
1304.437500	-0.674133
1304.500000	-0.637817
1304.562500	-0.615234
1304.625000	-0.615539
1304.687500	-0.628357
1304.750000	-0.640564
1304.812500	-0.632629
1304.875000	-0.656433
1304.937500	-0.655823
1305.000000	-0.671387
1305.062500	-0.648804
1305.125000	-0.647583
1305.187500	-0.645752
1305.250000	-0.674133
1305.312500	-0.632019
1305.375000	-0.620422
1305.437500	-0.633240
1305.500000	-0.630798
1305.562500	-0.659790
1305.625000	-0.603638
1305.687500	-0.641174
1305.750000	-0.639343
1305.812500	-0.654907
1305.875000	-0.622864
1305.937500	-0.679016
1306.000000	-0.665283
1306.062500	-0.666199
1306.125000	-0.654907
1306.187500	-0.691223
1306.250000	-0.616455
1306.312500	-0.639648
1306.375000	-0.639954
1306.437500	-0.641785
1306.500000	-0.649109
1306.562500	-0.672607
1306.625000	-0.670471
1306.687500	-0.650635
1306.750000	-0.643005
1306.812500	-0.638428
1306.875000	-0.619812
1306.937500	-0.619812
1307.000000	-0.646973
1307.062500	-0.692444
1307.125000	-0.648804
1307.187500	-0.638122
1307.250000	-0.642090
1307.312500	-0.672913
1307.375000	-0.623779
1307.437500	-0.626221
1307.500000	-0.623779
1307.562500	-0.656738
1307.625000	-0.637512
1307.687500	-0.667114
1307.750000	-0.664978
1307.812500	-0.661621
1307.875000	-0.614319
1307.937500	-0.664978
1308.000000	-0.646667
1308.062500	-0.646973
1308.125000	-0.630188
1308.187500	-0.660095
1308.250000	-0.641479
1308.312500	-0.644226
1308.375000	-0.643005
1308.437500	-0.622253
1308.500000	-0.631409
1308.562500	-0.663147
1308.625000	-0.657959
1308.687500	-0.657654
1308.750000	-0.641479
1308.812500	-0.617981
1308.875000	-0.612183
1308.937500	-0.614929
1309.000000	-0.645752
1309.062500	-0.629272
1309.125000	-0.653076
1309.187500	-0.620727
1309.250000	-0.625000
1309.312500	-0.634460
1309.375000	-0.608826
1309.437500	-0.664368
1309.500000	-0.663452
1309.562500	-0.652161
1309.625000	-0.617981
1309.687500	-0.635071
1309.750000	-0.668640
1309.812500	-0.669250
1309.875000	-0.636597
1309.937500	-0.637817
1310.000000	-0.623169
1310.062500	-0.622864
1310.125000	-0.632629
1310.187500	-0.639038
1310.250000	-0.636597
1310.312500	-0.682678
1310.375000	-0.679321
1310.437500	-0.641174
1310.500000	-0.627441
1310.562500	-0.654602
1310.625000	-0.643005
1310.687500	-0.647888
1310.750000	-0.632019
1310.812500	-0.632019
1310.875000	-0.647278
