Zeitstempel: 18.9.2013 13:06:59
Signalquelle: Sample/Hold Verstärker
Modus: FM


Bemerkung: Durchlaufzeit 100s
FM
Amplitude 15mV
Richtung min->max
min Frequenz 1300Hz
max Frequenz 1700Hz

Frequenz in Hz	S/H-Signal in V
1300,062500	-0,638122
1300,125000	-0,633850
1300,187500	-0,621033
1300,250000	-0,620727
1300,312500	-0,652771
1300,375000	-0,657654
1300,437500	-0,633240
1300,500000	-0,653381
1300,562500	-0,638122
1300,625000	-0,639343
1300,687500	-0,649109
1300,750000	-0,615539
1300,812500	-0,635681
1300,875000	-0,631409
1300,937500	-0,671692
1301,000000	-0,631103
1301,062500	-0,615845
1301,125000	-0,643921
1301,187500	-0,644836
1301,250000	-0,637817
1301,312500	-0,630798
1301,375000	-0,636902
1301,437500	-0,638122
1301,500000	-0,642700
1301,562500	-0,678406
1301,625000	-0,656128
1301,687500	-0,632934
1301,750000	-0,631103
1301,812500	-0,614929
1301,875000	-0,617065
1301,937500	-0,668945
1302,000000	-0,629578
1302,062500	-0,628052
1302,125000	-0,637207
1302,187500	-0,599670
1302,250000	-0,637207
1302,312500	-0,635376
1302,375000	-0,634766
1302,437500	-0,639954
1302,500000	-0,718079
1302,562500	-0,632324
1302,625000	-0,632629
1302,687500	-0,621338
1302,750000	-0,636291
1302,812500	-0,656433
1302,875000	-0,654297
1302,937500	-0,610657
1303,000000	-0,612793
1303,062500	-0,634766
1303,125000	-0,628967
1303,187500	-0,626831
1303,250000	-0,642090
1303,312500	-0,636291
1303,375000	-0,628967
1303,437500	-0,640869
1303,500000	-0,644226
1303,562500	-0,623474
1303,625000	-0,623169
1303,687500	-0,641479
1303,750000	-0,641785
1303,812500	-0,673218
1303,875000	-0,655517
1303,937500	-0,628662
1304,000000	-0,638122
1304,062500	-0,635986
1304,125000	-0,628662
1304,187500	-0,652771
1304,250000	-0,654907
1304,312500	-0,654297
1304,375000	-0,625915
1304,437500	-0,627441
1304,500000	-0,632019
1304,562500	-0,644226
1304,625000	-0,643616
1304,687500	-0,649719
1304,750000	-0,599365
1304,812500	-0,623779
1304,875000	-0,621948
1304,937500	-0,635071
1305,000000	-0,619202
1305,062500	-0,635376
1305,125000	-0,658569
1305,187500	-0,657959
1305,250000	-0,646667
1305,312500	-0,637207
1305,375000	-0,654297
1305,437500	-0,646667
1305,500000	-0,658264
1305,562500	-0,647278
1305,625000	-0,651550
1305,687500	-0,625915
1305,750000	-0,625915
1305,812500	-0,611877
1305,875000	-0,616760
1305,937500	-0,638428
1306,000000	-0,625000
1306,062500	-0,626221
1306,125000	-0,618896
