Zeitstempel: 18.9.2013 11:37:11
Signalquelle: Analysator
Abtastrate: 20000.00 Hz
Modus: TIME


Bemerkung: Frequenzzaehler 4717.478

Zeit in s	Analysatorsignal in V
0.058800	-0.240478
0.058850	-0.214538
0.058900	-0.184936
0.058950	-0.155029
0.059000	-0.109863
0.059050	-0.055542
0.059100	-0.006409
0.059150	0.022278
0.059200	0.023193
0.059250	0.012207
0.059300	0.027771
0.059350	0.030518
0.059400	0.034180
0.059450	0.032654
0.059500	0.021668
0.059550	0.015259
0.059600	0.014038
0.059650	0.027466
0.059700	0.035095
0.059750	0.040894
0.059800	0.047913
0.059850	0.055237
0.059900	0.044556
0.059950	0.028992
0.060000	0.014343
0.060050	0.028076
0.060100	0.031433
0.060150	0.046082
0.060200	0.059815
0.060250	0.061340
0.060300	0.055542
0.060350	0.039673
0.060400	0.024414
0.060450	0.036011
0.060500	0.043945
0.060550	0.046997
0.060600	0.053711
0.060650	0.055847
0.060700	0.046692
0.060750	0.054932
0.060800	0.043640
0.060850	0.034485
0.060900	0.042725
0.060950	0.054932
0.061000	0.063782
0.061050	0.070496
0.061100	0.057983
0.061150	0.052795
0.061200	0.029602
0.061250	0.030823
0.061300	0.028687
0.061350	0.048828
0.061400	0.068970
0.061450	0.056152
0.061500	0.049439
0.061550	0.049439
0.061600	0.032959
0.061650	0.029602
0.061700	0.030518
0.061750	0.042420
0.061800	0.039063
0.061850	0.059509
0.061900	0.052490
0.061950	0.039978
0.062000	0.029602
0.062050	0.033569
0.062100	0.033264
0.062150	0.025635
0.062200	0.044251
0.062250	0.060730
0.062300	0.047608
0.062350	0.030518
0.062400	0.030518
0.062450	0.027771
0.062500	0.039673
0.062550	0.039673
0.062600	0.043030
0.062650	0.034180
0.062700	0.044861
0.062750	0.036621
0.062800	0.026856
0.062850	0.022278
0.062900	0.042420
0.062950	0.043640
0.063000	0.030823
0.063050	0.029297
0.063100	0.039368
0.063150	0.033264
0.063200	0.028687
0.063250	0.029297
0.063300	0.030212
0.063350	0.036011
0.063400	0.029907
0.063450	0.041199
0.063500	0.035095
0.063550	0.033264
0.063600	0.033569
0.063650	0.017700
0.063700	0.017090
0.063750	0.037537
0.063800	0.031738
0.063850	0.040894
0.063900	0.030518
0.063950	0.026856
0.064000	0.033569
0.064050	0.025635
0.064100	0.028687
0.064150	0.033875
0.064200	0.034790
0.064250	0.048218
0.064300	0.037537
0.064350	0.026550
0.064400	0.033569
0.064450	0.032044
0.064500	0.030823
0.064550	0.028687
0.064600	0.035706
0.064650	0.039673
0.064700	0.037537
0.064750	0.020447
0.064800	0.031433
0.064850	0.026550
0.064900	0.025330
0.064950	0.032654
0.065000	0.036011
0.065050	0.041504
0.065100	0.044861
0.065150	0.028076
0.065200	0.031738
0.065250	0.032044
0.065300	0.025635
0.065350	0.034485
0.065400	0.046692
0.065450	0.039673
0.065500	0.033264
0.065550	0.026245
0.065600	0.025330
0.065650	0.038452
0.065700	0.029297
0.065750	0.023499
0.065800	0.033875
0.065850	0.029602
