Zeitstempel: 18.9.2013 15:17:45
Signalquelle: Sample/Hold Verstärker
Modus: FM


Bemerkung: Durchlaufzeit 50s
FM
Strom Helmholtz -65mA
Amplitude 45mV
Richtung min<-max
min Frequenz 8000Hz
max Frequenz 8400Hz

Frequenz in Hz	S/H-Signal in V
8399,875000	-0,636902
8399,750000	-0,673828
8399,625000	-0,740356
8399,500000	-0,684814
8399,375000	-0,680847
8399,250000	-0,693359
8399,125000	-0,639954
8399,000000	-0,686951
8398,875000	-0,689392
8398,750000	-0,687866
8398,625000	-0,649109
8398,500000	-0,651245
8398,375000	-0,628662
8398,250000	-0,627136
8398,125000	-0,703735
8398,000000	-0,627136
8397,875000	-0,680237
8397,750000	-0,671081
8397,625000	-0,669861
8397,500000	-0,690613
8397,375000	-0,697937
8397,250000	-0,720825
8397,125000	-0,648804
8397,000000	-0,650940
8396,875000	-0,732422
8396,750000	-0,691223
8396,625000	-0,698547
8396,500000	-0,697632
8396,375000	-0,667114
8396,250000	-0,683594
8396,125000	-0,688476
8396,000000	-0,638122
8395,875000	-0,638428
8395,750000	-0,715332
8395,625000	-0,648804
8395,500000	-0,689087
8395,375000	-0,686645
8395,250000	-0,700073
8395,125000	-0,619812
8395,000000	-0,667725
8394,875000	-0,691528
8394,750000	-0,691223
8394,625000	-0,671997
8394,500000	-0,726623
8394,375000	-0,672607
8394,250000	-0,629883
8394,125000	-0,636291
8394,000000	-0,646057
8393,875000	-0,678101
8393,750000	-0,662842
8393,625000	-0,660095
8393,500000	-0,695801
8393,375000	-0,635376
8393,250000	-0,665893
8393,125000	-0,693970
8393,000000	-0,692749
8392,875000	-0,635986
8392,750000	-0,664368
8392,625000	-0,676880
8392,500000	-0,675354
8392,375000	-0,751953
8392,250000	-0,758972
8392,125000	-0,693359
8392,000000	-0,681152
8391,875000	-0,681152
8391,750000	-0,657349
8391,625000	-0,705566
8391,500000	-0,664368
8391,375000	-0,664673
8391,250000	-0,689697
8391,125000	-0,684204
8391,000000	-0,648804
8390,875000	-0,665588
8390,750000	-0,664673
8390,625000	-0,655212
8390,500000	-0,639038
8390,375000	-0,665588
8390,250000	-0,665283
8390,125000	-0,655517
8390,000000	-0,694885
8389,875000	-0,658874
8389,750000	-0,675354
8389,625000	-0,675049
8389,500000	-0,720215
8389,375000	-0,683899
8389,250000	-0,655823
8389,125000	-0,650940
8389,000000	-0,631714
8388,875000	-0,680237
8388,750000	-0,677795
8388,625000	-0,791016
8388,500000	-0,789184
8388,375000	-0,627746
8388,250000	-0,689087
8388,125000	-0,673828
8388,000000	-0,611877
8387,875000	-0,614014
8387,750000	-0,709228
8387,625000	-0,662842
8387,500000	-0,724182
8387,375000	-0,723267
8387,250000	-0,659180
8387,125000	-0,598144
8387,000000	-0,672913
8386,875000	-0,659180
8386,750000	-0,658569
8386,625000	-0,662842
8386,500000	-0,676269
8386,375000	-0,656433
8386,250000	-0,655517
8386,125000	-0,601501
8386,000000	-0,672302
8385,875000	-0,678101
8385,750000	-0,688476
8385,625000	-0,688476
8385,500000	-0,710144
8385,375000	-0,695496
8385,250000	-0,673218
8385,125000	-0,669556
8385,000000	-0,701904
8384,875000	-0,661621
8384,750000	-0,709839
8384,625000	-0,719910
8384,500000	-0,720215
8384,375000	-0,713501
8384,250000	-0,608826
8384,125000	-0,664368
8384,000000	-0,640259
8383,875000	-0,638428
8383,750000	-0,651550
8383,625000	-0,751038
8383,500000	-0,688782
8383,375000	-0,687561
8383,250000	-0,619507
8383,125000	-0,677795
8383,000000	-0,676269
8382,875000	-0,708618
8382,750000	-0,705872
8382,625000	-0,682678
8382,500000	-0,648498
8382,375000	-0,665893
8382,250000	-0,705872
8382,125000	-0,711059
8382,000000	-0,582275
8381,875000	-0,658874
8381,750000	-0,671997
8381,625000	-0,670776
8381,500000	-0,669556
8381,375000	-0,649414
8381,250000	-0,739136
8381,125000	-0,698547
8381,000000	-0,698547
8380,875000	-0,702515
8380,750000	-0,654907
8380,625000	-0,687866
8380,500000	-0,686645
8380,375000	-0,669250
8380,250000	-0,711365
8380,125000	-0,672607
8380,000000	-0,686035
8379,875000	-0,686035
8379,750000	-0,679016
8379,625000	-0,739136
8379,500000	-0,695190
8379,375000	-0,695496
8379,250000	-0,683594
8379,125000	-0,672302
8379,000000	-0,687561
8378,875000	-0,659790
8378,750000	-0,660400
8378,625000	-0,694275
8378,500000	-0,624695
8378,375000	-0,652161
8378,250000	-0,690308
8378,125000	-0,672913
8378,000000	-0,663757
8377,875000	-0,680237
8377,750000	-0,693054
8377,625000	-0,693970
8377,500000	-0,632629
8377,375000	-0,661621
8377,250000	-0,651245
8377,125000	-0,675354
8377,000000	-0,674133
8376,875000	-0,701599
8376,750000	-0,695496
8376,625000	-0,654297
8376,500000	-0,652771
8376,375000	-0,665283
8376,250000	-0,681152
8376,125000	-0,683594
8376,000000	-0,659180
8375,875000	-0,663147
8375,750000	-0,690002
8375,625000	-0,675354
8375,500000	-0,661621
8375,375000	-0,661621
8375,250000	-0,627746
8375,125000	-0,626526
8375,000000	-0,662537
8374,875000	-0,678711
8374,750000	-0,677185
8374,625000	-0,653992
8374,500000	-0,625610
8374,375000	-0,666199
8374,250000	-0,667419
8374,125000	-0,636902
8374,000000	-0,660705
8373,875000	-0,644836
8373,750000	-0,710754
8373,625000	-0,710754
8373,500000	-0,666809
8373,375000	-0,670471
8373,250000	-0,671692
8373,125000	-0,670776
8373,000000	-0,690918
8372,875000	-0,667419
8372,750000	-0,671387
8372,625000	-0,690308
8372,500000	-0,688782
8372,375000	-0,640869
8372,250000	-0,668335
8372,125000	-0,691528
8372,000000	-0,652771
8371,875000	-0,658569
8371,750000	-0,647583
8371,625000	-0,650635
8371,500000	-0,635376
8371,375000	-0,635071
8371,250000	-0,656128
8371,125000	-0,654602
8371,000000	-0,624695
8370,875000	-0,677795
8370,750000	-0,677490
8370,625000	-0,661621
8370,500000	-0,634460
8370,375000	-0,678406
8370,250000	-0,677490
8370,125000	-0,640259
8370,000000	-0,656128
8369,875000	-0,671692
8369,750000	-0,644531
8369,625000	-0,642700
8369,500000	-0,667725
8369,375000	-0,652771
8369,250000	-0,657654
8369,125000	-0,655823
8369,000000	-0,675659
8368,875000	-0,689087
8368,750000	-0,711059
8368,625000	-0,685425
8368,500000	-0,683594
8368,375000	-0,688171
8368,250000	-0,656738
8368,125000	-0,696106
8368,000000	-0,639038
8367,875000	-0,643616
8367,750000	-0,652466
8367,625000	-0,651550
8367,500000	-0,660400
8367,375000	-0,660705
8367,250000	-0,673828
8367,125000	-0,631103
8367,000000	-0,724182
8366,875000	-0,705566
8366,750000	-0,703735
8366,625000	-0,646973
8366,500000	-0,653381
8366,375000	-0,657043
8366,250000	-0,655517
8366,125000	-0,637512
8366,000000	-0,672302
8365,875000	-0,690613
8365,750000	-0,660705
8365,625000	-0,661011
8365,500000	-0,688171
8365,375000	-0,698242
8365,250000	-0,657043
8365,125000	-0,656433
8365,000000	-0,681763
8364,875000	-0,705261
8364,750000	-0,700684
8364,625000	-0,696106
8364,500000	-0,693970
8364,375000	-0,706177
8364,250000	-0,661621
8364,125000	-0,669556
8364,000000	-0,676880
8363,875000	-0,677795
8363,750000	-0,669250
8363,625000	-0,674133
8363,500000	-0,678406
8363,375000	-0,677490
8363,250000	-0,668640
8363,125000	-0,672607
8363,000000	-0,687256
8362,875000	-0,643310
8362,750000	-0,641785
8362,625000	-0,626526
8362,500000	-0,668945
8362,375000	-0,653381
8362,250000	-0,647888
8362,125000	-0,672302
8362,000000	-0,653381
8361,875000	-0,681152
8361,750000	-0,649109
8361,625000	-0,647278
8361,500000	-0,661621
8361,375000	-0,688171
8361,250000	-0,632019
8361,125000	-0,685730
8361,000000	-0,688476
8360,875000	-0,669250
8360,750000	-0,663147
8360,625000	-0,650330
8360,500000	-0,648498
8360,375000	-0,685120
8360,250000	-0,669861
8360,125000	-0,703125
8360,000000	-0,631714
8359,875000	-0,636902
8359,750000	-0,677795
8359,625000	-0,701599
8359,500000	-0,654907
8359,375000	-0,653076
8359,250000	-0,672302
8359,125000	-0,663757
8359,000000	-0,657654
8358,875000	-0,618591
8358,750000	-0,617676
8358,625000	-0,670776
8358,500000	-0,668335
8358,375000	-0,660400
8358,250000	-0,654602
8358,125000	-0,646667
8358,000000	-0,649109
8357,875000	-0,649719
8357,750000	-0,677795
8357,625000	-0,676575
8357,500000	-0,659180
8357,375000	-0,690308
8357,250000	-0,686951
8357,125000	-0,656128
8357,000000	-0,662842
8356,875000	-0,658874
8356,750000	-0,660705
8356,625000	-0,651550
8356,500000	-0,650635
8356,375000	-0,637207
8356,250000	-0,636597
8356,125000	-0,673218
8356,000000	-0,670471
8355,875000	-0,652771
8355,750000	-0,657959
8355,625000	-0,662231
8355,500000	-0,684814
8355,375000	-0,684204
8355,250000	-0,657654
8355,125000	-0,629883
8355,000000	-0,685730
8354,875000	-0,658569
8354,750000	-0,658874
8354,625000	-0,654602
8354,500000	-0,674133
8354,375000	-0,662231
8354,250000	-0,664673
8354,125000	-0,672913
8354,000000	-0,651550
8353,875000	-0,648193
8353,750000	-0,639954
8353,625000	-0,639038
8353,500000	-0,664978
8353,375000	-0,658569
8353,250000	-0,678406
8353,125000	-0,677185
8353,000000	-0,683288
8352,875000	-0,625915
8352,750000	-0,634460
8352,625000	-0,611267
8352,500000	-0,610962
8352,375000	-0,638733
8352,250000	-0,653381
8352,125000	-0,685120
8352,000000	-0,650635
8351,875000	-0,670166
8351,750000	-0,715027
8351,625000	-0,676880
8351,500000	-0,666504
8351,375000	-0,666809
8351,250000	-0,680237
8351,125000	-0,678101
8351,000000	-0,676880
8350,875000	-0,695190
8350,750000	-0,694885
8350,625000	-0,659790
8350,500000	-0,664978
8350,375000	-0,650940
8350,250000	-0,647278
8350,125000	-0,684814
8350,000000	-0,661011
8349,875000	-0,688476
8349,750000	-0,663452
8349,625000	-0,662537
8349,500000	-0,655212
8349,375000	-0,661316
8349,250000	-0,680847
8349,125000	-0,679932
8349,000000	-0,676880
8348,875000	-0,677795
8348,750000	-0,658264
8348,625000	-0,657654
8348,500000	-0,657043
8348,375000	-0,673218
8348,250000	-0,656128
8348,125000	-0,665283
8348,000000	-0,593872
8347,875000	-0,639648
8347,750000	-0,666199
8347,625000	-0,652161
8347,500000	-0,676575
8347,375000	-0,675049
8347,250000	-0,667725
8347,125000	-0,646667
8347,000000	-0,679626
8346,875000	-0,636597
8346,750000	-0,636902
8346,625000	-0,668335
8346,500000	-0,660095
8346,375000	-0,631409
8346,250000	-0,630493
8346,125000	-0,646973
8346,000000	-0,632324
8345,875000	-0,654907
8345,750000	-0,698242
8345,625000	-0,697021
8345,500000	-0,707397
8345,375000	-0,650635
8345,250000	-0,638428
8345,125000	-0,635986
8345,000000	-0,651550
8344,875000	-0,686340
8344,750000	-0,713196
8344,625000	-0,681457
8344,500000	-0,680237
8344,375000	-0,669556
8344,250000	-0,645752
8344,125000	-0,679626
8344,000000	-0,594177
8343,875000	-0,656128
8343,750000	-0,650940
8343,625000	-0,635986
8343,500000	-0,688476
8343,375000	-0,686951
8343,250000	-0,675659
8343,125000	-0,631714
8343,000000	-0,683594
8342,875000	-0,635986
8342,750000	-0,637817
8342,625000	-0,641785
8342,500000	-0,655823
8342,375000	-0,650940
8342,250000	-0,650940
8342,125000	-0,626221
8342,000000	-0,646057
8341,875000	-0,665893
8341,750000	-0,652771
8341,625000	-0,653381
8341,500000	-0,640869
8341,375000	-0,655212
8341,250000	-0,659485
8341,125000	-0,658264
8341,000000	-0,652161
8340,875000	-0,674744
8340,750000	-0,669861
8340,625000	-0,653686
8340,500000	-0,653381
8340,375000	-0,650635
8340,250000	-0,640564
8340,125000	-0,650940
8340,000000	-0,646973
8339,875000	-0,663147
8339,750000	-0,684204
8339,625000	-0,636597
8339,500000	-0,675659
8339,375000	-0,674744
8339,250000	-0,678406
8339,125000	-0,636291
8339,000000	-0,683288
8338,875000	-0,654297
8338,750000	-0,657959
8338,625000	-0,669250
8338,500000	-0,670166
8338,375000	-0,685120
8338,250000	-0,685730
8338,125000	-0,617676
8338,000000	-0,647278
8337,875000	-0,611267
8337,750000	-0,643005
8337,625000	-0,642700
8337,500000	-0,644226
8337,375000	-0,626831
8337,250000	-0,632019
8337,125000	-0,621643
8337,000000	-0,627136
8336,875000	-0,641174
8336,750000	-0,700989
8336,625000	-0,647278
8336,500000	-0,646973
8336,375000	-0,671081
8336,250000	-0,616760
8336,125000	-0,662231
8336,000000	-0,640564
8335,875000	-0,638733
8335,750000	-0,668030
8335,625000	-0,619202
8335,500000	-0,615234
8335,375000	-0,615539
8335,250000	-0,607605
8335,125000	-0,651245
8335,000000	-0,669861
8334,875000	-0,677490
8334,750000	-0,677490
8334,625000	-0,628662
8334,500000	-0,647888
8334,375000	-0,634460
8334,250000	-0,631714
8334,125000	-0,638733
