Zeitstempel: 18.9.2013 13:21:25
Signalquelle: Sample/Hold Verstärker
Modus: FM


Bemerkung: Durchlaufzeit 100s
FM
Amplitude 40mV
Richtung min->max
min Frequenz 1300Hz
max Frequenz 1700Hz

Frequenz in Hz	S/H-Signal in V
1300.062500	-0.664368
1300.125000	-0.664062
1300.187500	-0.636291
1300.250000	-0.642395
1300.312500	-0.659485
1300.375000	-0.644531
1300.437500	-0.642090
1300.500000	-0.623169
1300.562500	-0.639954
1300.625000	-0.644531
1300.687500	-0.648498
1300.750000	-0.649414
1300.812500	-0.631409
1300.875000	-0.663757
1300.937500	-0.652466
1301.000000	-0.650024
1301.062500	-0.674744
1301.125000	-0.651550
1301.187500	-0.611267
1301.250000	-0.653686
1301.312500	-0.650940
1301.375000	-0.637817
1301.437500	-0.667419
1301.500000	-0.653686
1301.562500	-0.652161
1301.625000	-0.644226
1301.687500	-0.618896
1301.750000	-0.624695
1301.812500	-0.648498
1301.875000	-0.646362
1301.937500	-0.660400
1302.000000	-0.658874
1302.062500	-0.631409
1302.125000	-0.629578
1302.187500	-0.648804
1302.250000	-0.622864
1302.312500	-0.670471
1302.375000	-0.658569
1302.437500	-0.656738
1302.500000	-0.678101
1302.562500	-0.643310
1302.625000	-0.653992
1302.687500	-0.649109
1302.750000	-0.651245
1302.812500	-0.647583
1302.875000	-0.622253
1302.937500	-0.624390
1303.000000	-0.624695
1303.062500	-0.661621
1303.125000	-0.615539
1303.187500	-0.637817
1303.250000	-0.636597
1303.312500	-0.635986
1303.375000	-0.646057
1303.437500	-0.663147
1303.500000	-0.640869
1303.562500	-0.641174
1303.625000	-0.647278
1303.687500	-0.678406
1303.750000	-0.650024
1303.812500	-0.617371
1303.875000	-0.614624
1303.937500	-0.632324
1304.000000	-0.650635
1304.062500	-0.628357
1304.125000	-0.653686
1304.187500	-0.658874
1304.250000	-0.642395
1304.312500	-0.669556
1304.375000	-0.664062
1304.437500	-0.664062
1304.500000	-0.624695
1304.562500	-0.635986
1304.625000	-0.590210
1304.687500	-0.631409
1304.750000	-0.630493
1304.812500	-0.621948
1304.875000	-0.640869
1304.937500	-0.638733
1305.000000	-0.635071
1305.062500	-0.671997
1305.125000	-0.640564
1305.187500	-0.635681
1305.250000	-0.648498
1305.312500	-0.647888
1305.375000	-0.629578
1305.437500	-0.587463
1305.500000	-0.656128
1305.562500	-0.652161
1305.625000	-0.685120
1305.687500	-0.624390
1305.750000	-0.617065
1305.812500	-0.629272
1305.875000	-0.629272
1305.937500	-0.642700
1306.000000	-0.641479
1306.062500	-0.651245
1306.125000	-0.637512
1306.187500	-0.638733
1306.250000	-0.648804
1306.312500	-0.606689
1306.375000	-0.682373
1306.437500	-0.682068
1306.500000	-0.609436
1306.562500	-0.642395
1306.625000	-0.654602
1306.687500	-0.645752
1306.750000	-0.629578
1306.812500	-0.633240
1306.875000	-0.634155
1306.937500	-0.674133
1307.000000	-0.673523
1307.062500	-0.658569
1307.125000	-0.620727
1307.187500	-0.648498
1307.250000	-0.624390
1307.312500	-0.624084
1307.375000	-0.661621
1307.437500	-0.660705
1307.500000	-0.653686
1307.562500	-0.650940
1307.625000	-0.661621
1307.687500	-0.622253
1307.750000	-0.647278
1307.812500	-0.630493
1307.875000	-0.628662
1307.937500	-0.643616
1308.000000	-0.629578
1308.062500	-0.645752
1308.125000	-0.644226
1308.187500	-0.640564
1308.250000	-0.628052
1308.312500	-0.625915
1308.375000	-0.661316
1308.437500	-0.659790
1308.500000	-0.648498
1308.562500	-0.634766
1308.625000	-0.639648
1308.687500	-0.630493
1308.750000	-0.635986
1308.812500	-0.646057
1308.875000	-0.648193
1308.937500	-0.625915
1309.000000	-0.625915
1309.062500	-0.597839
1309.125000	-0.641479
1309.187500	-0.626831
1309.250000	-0.620117
1309.312500	-0.618591
1309.375000	-0.636291
1309.437500	-0.680542
1309.500000	-0.664062
1309.562500	-0.661621
1309.625000	-0.616455
1309.687500	-0.648804
1309.750000	-0.631409
1309.812500	-0.617371
1309.875000	-0.617676
1309.937500	-0.648498
1310.000000	-0.635376
1310.062500	-0.644836
1310.125000	-0.642090
1310.187500	-0.632019
1310.250000	-0.620727
1310.312500	-0.643005
1310.375000	-0.665283
1310.437500	-0.663757
1310.500000	-0.624390
1310.562500	-0.632629
1310.625000	-0.643310
1310.687500	-0.646667
1310.750000	-0.646362
1310.812500	-0.608215
1310.875000	-0.664978
1310.937500	-0.670471
1311.000000	-0.670471
1311.062500	-0.603332
1311.125000	-0.578308
1311.187500	-0.630493
1311.250000	-0.619812
1311.312500	-0.617065
1311.375000	-0.649414
1311.437500	-0.622253
1311.500000	-0.627136
1311.562500	-0.627441
1311.625000	-0.615539
1311.687500	-0.678406
1311.750000	-0.639343
1311.812500	-0.637512
1311.875000	-0.635376
1311.937500	-0.619202
1312.000000	-0.629578
1312.062500	-0.644226
1312.125000	-0.639343
1312.187500	-0.632324
1312.250000	-0.620117
1312.312500	-0.611572
1312.375000	-0.657349
1312.437500	-0.655823
1312.500000	-0.657043
1312.562500	-0.651245
1312.625000	-0.632324
1312.687500	-0.658264
1312.750000	-0.657043
1312.812500	-0.608826
1312.875000	-0.639343
1312.937500	-0.629578
1313.000000	-0.628357
1313.062500	-0.627746
1313.125000	-0.653992
1313.187500	-0.618591
1313.250000	-0.639954
1313.312500	-0.637512
1313.375000	-0.613098
1313.437500	-0.658874
1313.500000	-0.644531
1313.562500	-0.643005
1313.625000	-0.611267
1313.687500	-0.647278
1313.750000	-0.631409
1313.812500	-0.672302
1313.875000	-0.673218
1313.937500	-0.658569
1314.000000	-0.635376
1314.062500	-0.647583
1314.125000	-0.672913
1314.187500	-0.660095
1314.250000	-0.625000
1314.312500	-0.616760
1314.375000	-0.614319
1314.437500	-0.614319
1314.500000	-0.644226
1314.562500	-0.638733
1314.625000	-0.630798
1314.687500	-0.627136
1314.750000	-0.626831
1314.812500	-0.663147
1314.875000	-0.634155
1314.937500	-0.668030
1315.000000	-0.666199
1315.062500	-0.623779
1315.125000	-0.681152
1315.187500	-0.624695
1315.250000	-0.636597
1315.312500	-0.636902
1315.375000	-0.594788
1315.437500	-0.643005
1315.500000	-0.630188
1315.562500	-0.629578
1315.625000	-0.602722
1315.687500	-0.632629
1315.750000	-0.646057
1315.812500	-0.656738
1315.875000	-0.657349
1315.937500	-0.618591
1316.000000	-0.632629
1316.062500	-0.660095
1316.125000	-0.645447
1316.187500	-0.650940
1316.250000	-0.613708
1316.312500	-0.626831
1316.375000	-0.623779
1316.437500	-0.623779
1316.500000	-0.646973
1316.562500	-0.669250
1316.625000	-0.630798
1316.687500	-0.673523
1316.750000	-0.673523
1316.812500	-0.665283
1316.875000	-0.645752
1316.937500	-0.639648
1317.000000	-0.640259
1317.062500	-0.638733
1317.125000	-0.632324
1317.187500	-0.638733
1317.250000	-0.634460
1317.312500	-0.632019
1317.375000	-0.643310
1317.437500	-0.657654
1317.500000	-0.636902
1317.562500	-0.632324
1317.625000	-0.635986
1317.687500	-0.627136
1317.750000	-0.643005
1317.812500	-0.629578
1317.875000	-0.629272
1317.937500	-0.631103
1318.000000	-0.646973
1318.062500	-0.630188
1318.125000	-0.644836
1318.187500	-0.644531
1318.250000	-0.641174
1318.312500	-0.663452
1318.375000	-0.632629
1318.437500	-0.628357
1318.500000	-0.640564
1318.562500	-0.650940
1318.625000	-0.658264
1318.687500	-0.617371
1318.750000	-0.617676
1318.812500	-0.645142
1318.875000	-0.645142
1318.937500	-0.628357
1319.000000	-0.629883
1319.062500	-0.633545
1319.125000	-0.631103
1319.187500	-0.653381
1319.250000	-0.629578
1319.312500	-0.628662
1319.375000	-0.641174
1319.437500	-0.641785
1319.500000	-0.641785
1319.562500	-0.620727
1319.625000	-0.621033
1319.687500	-0.632934
1319.750000	-0.650330
1319.812500	-0.622559
1319.875000	-0.620727
1319.937500	-0.605163
1320.000000	-0.600891
1320.062500	-0.640259
1320.125000	-0.653381
1320.187500	-0.653076
1320.250000	-0.646362
1320.312500	-0.623474
1320.375000	-0.651245
1320.437500	-0.648193
1320.500000	-0.624390
1320.562500	-0.651855
1320.625000	-0.639343
1320.687500	-0.668030
1320.750000	-0.665283
1320.812500	-0.666809
1320.875000	-0.616760
1320.937500	-0.619507
1321.000000	-0.627136
1321.062500	-0.631714
1321.125000	-0.666504
1321.187500	-0.656128
