Zeitstempel: 18.9.2013 15:29:00
Signalquelle: Sample/Hold Verstärker
Modus: FM


Bemerkung: Durchlaufzeit 50s
FM
Strom Helmholtz 65mA
Amplitude 45mV
Richtung min<-max
min Frequenz 9300Hz
max Frequenz 9700Hz

Frequenz in Hz	S/H-Signal in V
9699.875000	-0.688171
9699.750000	-0.670471
9699.625000	-0.666504
9699.500000	-0.693970
9699.375000	-0.692444
9699.250000	-0.692139
9699.125000	-0.701294
9699.000000	-0.694275
9698.875000	-0.664978
9698.750000	-0.679016
9698.625000	-0.677795
9698.500000	-0.698852
9698.375000	-0.658569
9698.250000	-0.686645
9698.125000	-0.655517
9698.000000	-0.653381
9697.875000	-0.697021
9697.750000	-0.704651
9697.625000	-0.697327
9697.500000	-0.697327
9697.375000	-0.681457
9697.250000	-0.666199
9697.125000	-0.715027
9697.000000	-0.655823
9696.875000	-0.655212
9696.750000	-0.664673
9696.625000	-0.669250
9696.500000	-0.678101
9696.375000	-0.675354
9696.250000	-0.697327
9696.125000	-0.712891
9696.000000	-0.696106
9695.875000	-0.677795
9695.750000	-0.676575
9695.625000	-0.677490
9695.500000	-0.686035
9695.375000	-0.737610
9695.250000	-0.679016
9695.125000	-0.681763
9695.000000	-0.733337
9694.875000	-0.668335
9694.750000	-0.689697
9694.625000	-0.689392
9694.500000	-0.644531
9694.375000	-0.687866
9694.250000	-0.690308
9694.125000	-0.642700
9694.000000	-0.675049
9693.875000	-0.715942
9693.750000	-0.700684
9693.625000	-0.700073
9693.500000	-0.698242
9693.375000	-0.679016
9693.250000	-0.707703
9693.125000	-0.693359
9693.000000	-0.671387
9692.875000	-0.671081
9692.750000	-0.694580
9692.625000	-0.688171
9692.500000	-0.674438
9692.375000	-0.674133
9692.250000	-0.693664
9692.125000	-0.673523
9692.000000	-0.696411
9691.875000	-0.661316
9691.750000	-0.661011
9691.625000	-0.697327
9691.500000	-0.679626
9691.375000	-0.690308
9691.250000	-0.689392
9691.125000	-0.667419
9691.000000	-0.698852
9690.875000	-0.663147
9690.750000	-0.662231
9690.625000	-0.663147
9690.500000	-0.704651
9690.375000	-0.674133
9690.250000	-0.679626
9690.125000	-0.678406
9690.000000	-0.638428
9689.875000	-0.702515
9689.750000	-0.702209
9689.625000	-0.685120
9689.500000	-0.685425
9689.375000	-0.681152
9689.250000	-0.672913
9689.125000	-0.710144
9689.000000	-0.691528
9688.875000	-0.692444
9688.750000	-0.653076
9688.625000	-0.671997
9688.500000	-0.672913
9688.375000	-0.673828
9688.250000	-0.664673
9688.125000	-0.657959
9688.000000	-0.700684
9687.875000	-0.696106
9687.750000	-0.692749
9687.625000	-0.699768
9687.500000	-0.704651
9687.375000	-0.701904
9687.250000	-0.697632
9687.125000	-0.694885
9687.000000	-0.688476
9686.875000	-0.718689
9686.750000	-0.679626
9686.625000	-0.679321
9686.500000	-0.697021
9686.375000	-0.702820
9686.250000	-0.685730
9686.125000	-0.718079
9686.000000	-0.718079
9685.875000	-0.654907
9685.750000	-0.652466
9685.625000	-0.667419
9685.500000	-0.666809
9685.375000	-0.664978
9685.250000	-0.708618
9685.125000	-0.716858
9685.000000	-0.715332
9684.875000	-0.714416
9684.750000	-0.696716
9684.625000	-0.677185
9684.500000	-0.692444
9684.375000	-0.692139
9684.250000	-0.655517
9684.125000	-0.697632
9684.000000	-0.663757
9683.875000	-0.687256
9683.750000	-0.686951
9683.625000	-0.664062
9683.500000	-0.648498
9683.375000	-0.684814
9683.250000	-0.684509
9683.125000	-0.648498
9683.000000	-0.710144
9682.875000	-0.663147
9682.750000	-0.695496
9682.625000	-0.694275
9682.500000	-0.675354
9682.375000	-0.650635
9682.250000	-0.720825
9682.125000	-0.678711
9682.000000	-0.683899
9681.875000	-0.692444
9681.750000	-0.679016
9681.625000	-0.694275
9681.500000	-0.692749
9681.375000	-0.708923
9681.250000	-0.668945
9681.125000	-0.702209
9681.000000	-0.666809
9680.875000	-0.665283
9680.750000	-0.658874
9680.625000	-0.657654
9680.500000	-0.707092
9680.375000	-0.704956
9680.250000	-0.701599
9680.125000	-0.689392
9680.000000	-0.686951
9679.875000	-0.693054
9679.750000	-0.695801
9679.625000	-0.690613
9679.500000	-0.700989
9679.375000	-0.675964
9679.250000	-0.674438
9679.125000	-0.676269
9679.000000	-0.690002
9678.875000	-0.725098
9678.750000	-0.700684
9678.625000	-0.699463
9678.500000	-0.700684
9678.375000	-0.715942
9678.250000	-0.653076
9678.125000	-0.718994
9678.000000	-0.708313
9677.875000	-0.709839
9677.750000	-0.668335
9677.625000	-0.683899
9677.500000	-0.682068
9677.375000	-0.674744
9677.250000	-0.692139
9677.125000	-0.666199
9677.000000	-0.672913
9676.875000	-0.671692
9676.750000	-0.707703
9676.625000	-0.670166
9676.500000	-0.691223
9676.375000	-0.690308
9676.250000	-0.650024
9676.125000	-0.657043
9676.000000	-0.698242
9675.875000	-0.668030
9675.750000	-0.666809
9675.625000	-0.702209
9675.500000	-0.693970
9675.375000	-0.656128
9675.250000	-0.658264
9675.125000	-0.693664
9675.000000	-0.664978
9674.875000	-0.677795
9674.750000	-0.711059
9674.625000	-0.711975
9674.500000	-0.685425
9674.375000	-0.700378
9674.250000	-0.693054
9674.125000	-0.692444
9674.000000	-0.673523
9673.875000	-0.727234
9673.750000	-0.707397
9673.625000	-0.675964
9673.500000	-0.675659
9673.375000	-0.711975
9673.250000	-0.668335
9673.125000	-0.676880
9673.000000	-0.675964
9672.875000	-0.639648
9672.750000	-0.702515
9672.625000	-0.685425
9672.500000	-0.693054
9672.375000	-0.691833
9672.250000	-0.682678
9672.125000	-0.665588
9672.000000	-0.693664
9671.875000	-0.665283
9671.750000	-0.654297
9671.625000	-0.682373
9671.500000	-0.675659
9671.375000	-0.691223
9671.250000	-0.689392
9671.125000	-0.691223
9671.000000	-0.664368
9670.875000	-0.680847
9670.750000	-0.675049
9670.625000	-0.673523
9670.500000	-0.696411
9670.375000	-0.659790
9670.250000	-0.654907
9670.125000	-0.654297
9670.000000	-0.656128
9669.875000	-0.694275
9669.750000	-0.676880
9669.625000	-0.686645
9669.500000	-0.686035
9669.375000	-0.705566
9669.250000	-0.727844
9669.125000	-0.683899
9669.000000	-0.685425
9668.875000	-0.699768
9668.750000	-0.679932
9668.625000	-0.676880
9668.500000	-0.651855
9668.375000	-0.652771
9668.250000	-0.725403
9668.125000	-0.706787
9668.000000	-0.673523
9667.875000	-0.669250
9667.750000	-0.709534
9667.625000	-0.682983
9667.500000	-0.658874
9667.375000	-0.664062
9667.250000	-0.662231
9667.125000	-0.688782
9667.000000	-0.664673
9666.875000	-0.700378
9666.750000	-0.663147
9666.625000	-0.666809
9666.500000	-0.685120
9666.375000	-0.674438
9666.250000	-0.676880
9666.125000	-0.677490
9666.000000	-0.689697
9665.875000	-0.687256
9665.750000	-0.695496
9665.625000	-0.676269
9665.500000	-0.675049
9665.375000	-0.691833
9665.250000	-0.652466
9665.125000	-0.696716
9665.000000	-0.674744
9664.875000	-0.664062
9664.750000	-0.676880
9664.625000	-0.676575
9664.500000	-0.695496
9664.375000	-0.696106
9664.250000	-0.680237
9664.125000	-0.672913
9664.000000	-0.671997
9663.875000	-0.661621
9663.750000	-0.664673
9663.625000	-0.720825
9663.500000	-0.656738
9663.375000	-0.664978
9663.250000	-0.667419
9663.125000	-0.695190
9663.000000	-0.654602
9662.875000	-0.692444
9662.750000	-0.705872
9662.625000	-0.707397
9662.500000	-0.660095
9662.375000	-0.701294
9662.250000	-0.679016
9662.125000	-0.677185
9662.000000	-0.668335
9661.875000	-0.649109
9661.750000	-0.655212
9661.625000	-0.710144
9661.500000	-0.708008
9661.375000	-0.665283
9661.250000	-0.612183
9661.125000	-0.667725
9661.000000	-0.669250
9660.875000	-0.658264
9660.750000	-0.665893
9660.625000	-0.679016
9660.500000	-0.696411
9660.375000	-0.694275
9660.250000	-0.697937
9660.125000	-0.694885
9660.000000	-0.687561
9659.875000	-0.685425
9659.750000	-0.684509
9659.625000	-0.713806
9659.500000	-0.676880
9659.375000	-0.656128
9659.250000	-0.655823
9659.125000	-0.708618
9659.000000	-0.677795
9658.875000	-0.690613
9658.750000	-0.660705
9658.625000	-0.652161
9658.500000	-0.696106
9658.375000	-0.666504
9658.250000	-0.668335
9658.125000	-0.666504
9658.000000	-0.706177
9657.875000	-0.660705
9657.750000	-0.686340
9657.625000	-0.676269
9657.500000	-0.677795
9657.375000	-0.688476
9657.250000	-0.639343
9657.125000	-0.700989
9657.000000	-0.695190
9656.875000	-0.661621
9656.750000	-0.671997
9656.625000	-0.694275
9656.500000	-0.699768
9656.375000	-0.699768
9656.250000	-0.683288
9656.125000	-0.684509
9656.000000	-0.684509
9655.875000	-0.683899
9655.750000	-0.712891
9655.625000	-0.672607
9655.500000	-0.696411
9655.375000	-0.646667
9655.250000	-0.647278
9655.125000	-0.697327
9655.000000	-0.722656
9654.875000	-0.671997
9654.750000	-0.668640
9654.625000	-0.667114
9654.500000	-0.691833
9654.375000	-0.724792
9654.250000	-0.657959
9654.125000	-0.657349
9654.000000	-0.685425
9653.875000	-0.650940
9653.750000	-0.655517
9653.625000	-0.678101
9653.500000	-0.677795
9653.375000	-0.675659
9653.250000	-0.674133
9653.125000	-0.706482
9653.000000	-0.705566
