Versuchsteilnehmer 1: Ulrich Mueller
Versuchsteilnehmer 2: Daniel Friedrich
Versuch: 15 - Hallspannung U_Hall
Startzeit: 12.09.2013 13:13:06
Stoppzeit: 12.09.2013 13:21:00
Probennummer: 
Winkel: 
Frequenz: 13 Hz
Strom: 
Magnetfeld: 0 T -> 9 T
Temperatur: 1.5 K
Abgleich: 
Kommentar: Anschluss an der Probe:  4 und 6
Shunt: 4.981 kOhm
Vorwiderstand: 1000:1
Funktionsgenerator 13 Hz, 1V
Lock-in-1: 1 mV
Lock-in-2: 2 mV
Temperatur: 1.5 K
Allen-Bradley exp:  141.05 +- 0.1 mV
Allen-Bradley ideal: 141.55 mV
Allen-Bradley Offset: 0.5 +- 0.1 mV  
im exp: 128.6

Zeit (s)          	B(T)          	 Uxx(mV)          	Uxy(mV)          	not_used
137,800000000000	2,151616337629	-4,040975244311	2,567895186756	0,000837495416
137,900000000000	2,153726880315	-4,046860328735	2,568871720479	0,000863449568
138,000000000000	2,155785095518	-4,052641596923	2,569877452889	0,000840739685
138,100000000000	2,157834589490	-4,058591566568	2,571003224334	0,000905625066
138,200000000000	2,159950946408	-4,064638863990	2,572171171661	0,000899136527
138,300000000000	2,162046953762	-4,070660207377	2,573306676012	0,000902380797
138,400000000000	2,164079005295	-4,076756168734	2,574594662383	0,000886159451
138,500000000000	2,166125592267	-4,082800221989	2,575876160166	0,000879670913
138,600000000000	2,168160550924	-4,089025953742	2,577167390851	0,000886159451
138,700000000000	2,170070504996	-4,095258174045	2,578536484700	0,000902380797
138,800000000000	2,172073485771	-4,101467684572	2,579921800049	0,000902380797
138,900000000000	2,174250891598	-4,107797232692	2,581384978565	0,000902380797
139,000000000000	2,176262593665	-4,114120292330	2,582831935600	0,000899136528
139,100000000000	2,178256853249	-4,120462817553	2,584366488699	0,000931579218
139,200000000000	2,180317975783	-4,126964311476	2,586021080847	0,000863449568
139,300000000000	2,182384912506	-4,133598820033	2,587630252831	0,000860205299
139,400000000000	2,184390800486	-4,140307946573	2,589307555092	0,000850472492
139,500000000000	2,186350175140	-4,147078714065	2,591072453423	0,000918602142
139,600000000000	2,188382226916	-4,153849481598	2,592999566691	0,000882915182
139,700000000000	2,190481141647	-4,160746775255	2,594839083916	0,000876426644
139,800000000000	2,192507379296	-4,167637580438	2,596844060381	0,000863449568
139,900000000000	2,194490010702	-4,174541362698	2,598738730714	0,000918602142
140,000000000000	2,196455199623	-4,181613846450	2,600970808113	0,000886159451
140,100000000000	2,198475623163	-4,188683085989	2,602988761828	0,000869938106
140,200000000000	2,200516396313	-4,195820455006	2,605269503750	0,000915357873
140,300000000000	2,202615311170	-4,203081105900	2,607559978592	0,000895892258
140,400000000000	2,204664805615	-4,210393664982	2,609811521873	0,000895892258
140,500000000000	2,206740463840	-4,217702979856	2,612183104230	0,000882915182
140,600000000000	2,208778329989	-4,225051225885	2,614652015576	0,000876426644
140,700000000000	2,210813289075	-4,232525998058	2,617030086583	0,000860205299
140,800000000000	2,212993602404	-4,240111075083	2,619593082649	0,000912113604
140,900000000000	2,215162287418	-4,247699396422	2,622178788838	0,000856961030
141,000000000000	2,217258295342	-4,255365580030	2,624920221404	0,000889403720
141,100000000000	2,219395002472	-4,263232907744	2,627622722418	0,000889403720
141,200000000000	2,221429961665	-4,270938022575	2,630325223466	0,000863449568
141,300000000000	2,223537597993	-4,278837792999	2,633079633331	0,000860205299
141,400000000000	2,225709190206	-4,286867333843	2,635892440615	0,000869938106
141,500000000000	2,227863339934	-4,294780081429	2,638721469429	0,000925090680
141,600000000000	2,229950626736	-4,302822599438	2,641732179035	0,000860205299
141,700000000000	2,232029192307	-4,310787255296	2,644564452225	0,000899136528
141,800000000000	2,234151364170	-4,318933589725	2,647672490888	0,000892647989
141,900000000000	2,236288071479	-4,327180496254	2,650751330902	0,000831006878
142,000000000000	2,238439314236	-4,335414425817	2,653953454334	0,000882915182
142,100000000000	2,240532415318	-4,343677553782	2,657288594089	0,000866693837
142,200000000000	2,242706914799	-4,351898506450	2,660477740420	0,000882915182
142,300000000000	2,244744781313	-4,360252473816	2,663718795589	0,000899136528
142,400000000000	2,246776833677	-4,368522090516	2,667173974577	0,000882915182
142,500000000000	2,248872841932	-4,376788463030	2,670606443522	0,000882915182
142,600000000000	2,250980478548	-4,385012660247	2,674110287114	0,000866693837
142,700000000000	2,253096836442	-4,393136285499	2,677507068872	0,000892647989
142,800000000000	2,255189937677	-4,401328040268	2,680920072183	0,000889403720
142,900000000000	2,257280131850	-4,409454909924	2,684433648841	0,000866693837
143,000000000000	2,259306370171	-4,417523382984	2,687953714155	0,000886159451
143,100000000000	2,261338422684	-4,425650252785	2,691493245326	0,000860205299
143,200000000000	2,263335590194	-4,433816053773	2,695023043656	0,000918602142
143,300000000000	2,265449041134	-4,441933190944	2,698520399042	0,000892647989
143,400000000000	2,267492722049	-4,450079526524	2,702115083488	0,000869938106
143,500000000000	2,269478261281	-4,458118801615	2,705758432495	0,000856961030
143,600000000000	2,271542291835	-4,466063993252	2,709255788055	0,000902380797
143,700000000000	2,273647021605	-4,474009184962	2,712915358684	0,000843983954
143,800000000000	2,275705238032	-4,481847316177	2,716377027057	0,000876426644
143,900000000000	2,277673334833	-4,489837927667	2,719939268797	0,000876426644
144,000000000000	2,279699573361	-4,497640372169	2,723469067591	0,000895892258
144,100000000000	2,281705462313	-4,505429839704	2,726917758932	0,000905625066
144,200000000000	2,283734607968	-4,513134956558	2,730428092038	0,000850472492
144,300000000000	2,285760846558	-4,520681104752	2,733905982196	0,000895892258
144,400000000000	2,287804527682	-4,528207787456	2,737328719300	0,000886159451
144,500000000000	2,289947049737	-4,535718248929	2,740861762681	0,000934823487
144,600000000000	2,292011080504	-4,542988635239	2,744222858183	0,000879670913
